feature,importance
matrix_1h_volume,12.57753893280794
matrix_4h_age_seconds,7.89360422330151
matrix_1h_age_seconds,7.771142471979635
matrix_4h_volume,5.5395783714975035
matrix_1h_matrix_source_return_1bar,4.942042274724043
matrix_1h_matrix_source_return_3bar,4.823700146942322
matrix_24h_age_seconds,4.400003213243604
matrix_1h_matrix_channel_width_pct,3.940921496882457
matrix_1h_trend_x_topology_imbalance,3.4157781136998167
matrix_1h_matrix_source_return_5bar,3.016591170607275
matrix_4h_trend_x_topology_imbalance,2.9674423369977534
matrix_4h_matrix_trend_age_bars,2.267083528806423
matrix_1h_matrix_channel_width_change_5bar,2.0996123523808
matrix_1h_matrix_distance_to_vwma_pct,1.9971547964120469
matrix_4h_matrix_source_return_1bar,1.8848223427951218
matrix_24h_volume,1.8528277422127297
matrix_24h_matrix_vwma_slope_5bar_pct,1.7023606844572798
matrix_1h_matrix_channel_width_change_3bar,1.5261869500431011
matrix_4h_matrix_channel_width_change_5bar,1.4254129645984228
matrix_4h_matrix_vwma_slope_1bar_pct,1.4014153355671222
matrix_4h_matrix_volume_ratio_20,1.173352541953723
matrix_24h_matrix_source_return_3bar,1.0845410468564238
matrix_4h_matrix_distance_to_upper_pct,1.0551815624818217
matrix_1h_matrix_vwma_slope_1bar_pct,1.0490345078014744
matrix_1h_matrix_channel_width_change_1bar,1.0147487775169468
matrix_4h_matrix_channel_width_pct,1.0121609937078275
matrix_4h_matrix_vwma_slope_3bar_pct,0.9212641720561309
matrix_1h_matrix_distance_to_upper_pct,0.8951936147884582
matrix_1h_matrix_volume_ratio_20,0.8934579161206031
matrix_1h_matrix_vwma_slope_5bar_pct,0.8925402087179337
matrix_24h_matrix_source_return_5bar,0.8203409141510336
matrix_24h_matrix_trend_age_bars,0.8147513570047593
matrix_1h_matrix_trend_age_bars,0.7898790905730105
matrix_4h_matrix_vwma_slope_5bar_pct,0.7827656397765234
matrix_4h_matrix_source_return_3bar,0.7701837087804826
matrix_4h_close_time,0.7691163876787813
matrix_24h_matrix_source_return_1bar,0.739112847771205
matrix_4h_matrix_channel_width_change_1bar,0.7186981794321542
matrix_4h_matrix_bars_since_flip,0.6610349954849511
matrix_1h_matrix_vwma_slope_3bar_pct,0.628799678087792
matrix_4h_matrix_channel_width_change_3bar,0.5907067348066386
matrix_24h_matrix_vwma_slope_3bar_pct,0.56112217191937
matrix_24h_matrix_vwma_slope_1bar_pct,0.5258112700898266
matrix_24h_matrix_channel_width_change_1bar,0.4292791641350961
matrix_4h_matrix_distance_to_lower_pct,0.36492828817643386
matrix_1h_matrix_bars_since_flip,0.3375030212276011
matrix_4h_matrix_source_return_5bar,0.311457225859572
matrix_1h_matrix_distance_to_lower_pct,0.29481238140845323
matrix_mtf_agreement_strength,0.27919117280598515
matrix_4h_matrix_distance_to_vwma_pct,0.2471500542577924
matrix_24h_matrix_distance_to_lower_pct,0.21930676290386023
matrix_1h_close_time,0.19246626275382628
matrix_24h_matrix_channel_width_change_5bar,0.13941835621830595
matrix_24h_matrix_volume_ratio_20,0.12528487578960548
matrix_4h_matrix_trend,0.11363412515909771
matrix_mtf_direction,0.10569085482387136
matrix_1h_matrix_trend,0.10432567546914359
matrix_1h_matrix_inside_channel,0.08140281033509485
matrix_24h_matrix_distance_to_vwma_pct,0.04513120116152441
matrix_1h_matrix_above_upper,0.0
matrix_1h_matrix_below_lower,0.0
matrix_1h_matrix_flip,0.0
matrix_1h_matrix_long_flip,0.0
matrix_1h_matrix_short_flip,0.0
matrix_24h_matrix_above_upper,0.0
matrix_24h_close_time,0.0
matrix_1h_open_time,0.0
matrix_1h_matrix_timeframe,0.0
matrix_24h_matrix_timeframe,0.0
matrix_24h_matrix_trend,0.0
matrix_24h_matrix_flip,0.0
matrix_24h_open_time,0.0
matrix_24h_matrix_distance_to_upper_pct,0.0
matrix_24h_matrix_channel_width_pct,0.0
matrix_24h_matrix_below_lower,0.0
matrix_24h_matrix_channel_width_change_3bar,0.0
matrix_24h_matrix_long_flip,0.0
matrix_24h_matrix_inside_channel,0.0
matrix_24h_matrix_short_flip,0.0
matrix_24h_matrix_bars_since_flip,0.0
matrix_4h_matrix_below_lower,0.0
matrix_4h_matrix_above_upper,0.0
matrix_24h_trend_x_topology_imbalance,0.0
matrix_4h_matrix_timeframe,0.0
matrix_4h_matrix_flip,0.0
matrix_4h_matrix_long_flip,0.0
matrix_4h_matrix_short_flip,0.0
matrix_4h_matrix_inside_channel,0.0
matrix_4h_open_time,0.0
matrix_mtf_full_bearish,0.0
matrix_mtf_full_bullish,0.0
matrix_mtf_mixed,0.0
matrix_mtf_trend_sum,0.0
matrix_mtf_valid_count,0.0
matrix_topology_direction_agreement,0.0
matrix_topology_direction_product,0.0
