feature,importance
tf1h_hour_sin,5.295349878463939
tf4h_active_level_total,5.008963848849114
tf1h_hour_cos,4.325472587675056
price_return_15m,4.054945372698671
tf24h_lower_total_volume,3.8447569950327667
tf24h_active_level_difference,3.571037494373691
tf1h_upper_total_volume,3.5605380643231537
tf1h_dow_sin,3.515988050928393
tf24h_hour_cos,3.213970216148309
tf24h_upper_active_levels,2.9339275770089848
tf1h_is_weekend_utc,2.5878747850409733
tf1h_lower_total_volume,2.3484256418100773
tf1h_current_price_change_ratio_60m,2.307767266462318
tf4h_dow_sin,2.199809945606835
price_return_5m,1.924862583658423
tf4h_hour_sin,1.868549705654271
tf24h_dow_sin,1.8549229684939643
tf4h_upper_total_volume,1.6620161309455712
tf24h_lower_distance_pct,1.592728265683394
tf4h_current_price_change_ratio_15m,1.5927214170707265
price_return_30m,1.2743777435906494
tf24h_upper_distance_pct,1.2188168905102617
mtf_topology_imbalance_4h_minus_24h,1.2144204501201572
tf1h_dow_cos,1.1906793775116318
tf24h_distance_advantage,0.9754644737986613
tf24h_lower_active_levels,0.9652522363405044
tf4h_current_price_change_ratio_60m,0.8889202199174753
tf24h_hour_sin,0.8864061550985601
tf24h_upper_total_volume,0.8739736091170345
tf4h_hour_cos,0.7805834811998444
tf24h_topology_imbalance_delta_60m,0.7546030686659072
tf24h_current_price_change_ratio_60m,0.7368625400700544
tf24h_upper_active_levels_change_ratio_60m,0.7367683792094271
tf1h_upper_distance_pct,0.7269984898953403
tf24h_lower_pool_volume_delta_60m,0.6995131027247087
tf24h_upper_pool_volume,0.6905364501809365
tf24h_lower_pool_volume,0.6559195061925985
tf4h_lower_total_volume_change_ratio_60m,0.631011755589784
tf24h_dow_cos,0.611192731284715
tf24h_current_price_change_ratio_30m,0.6000889414860532
tf1h_upper_pool_volume,0.5838020201853348
tf4h_upper_pool_volume,0.5808984846761639
tf4h_current_price_change_ratio_30m,0.5801268790315784
tf1h_farther_pool_volume,0.5684194859209147
tf4h_upper_total_volume_change_ratio_15m,0.5407757572588215
tf1h_current_price_change_ratio_5m,0.5127935549987134
tf24h_topology_imbalance,0.49526771450188783
tf4h_upper_active_levels_change_ratio_60m,0.488592486902454
tf24h_lower_total_volume_change_ratio_30m,0.4605035244081453
tf24h_lower_active_levels_change_ratio_60m,0.45368430092984263
tf4h_lower_active_levels_change_ratio_60m,0.4341030865480142
tf24h_lower_active_levels_change_ratio_30m,0.42629415006243127
tf4h_lower_total_volume_delta_60m,0.4229526513698207
tf1h_upper_total_volume_change_ratio_30m,0.3958165773609064
tf1h_upper_total_volume_change_ratio_60m,0.3680984078600396
tf4h_upper_total_volume_delta_30m,0.3605664100952672
tf1h_topology_imbalance,0.35574202028079993
tf24h_upper_active_levels_change_ratio_30m,0.3520772284397232
tf24h_lower_total_volume_change_ratio_60m,0.34750854990907454
tf1h_lower_pool_volume,0.3396768971395124
price_acceleration_5m_15m,0.33857171782710294
tf4h_topology_imbalance_delta_60m,0.32897311638453214
tf24h_farther_pool_volume,0.3238175468610703
tf1h_lower_distance_pct,0.32258913958070395
tf4h_lower_total_volume,0.29412215805777886
tf4h_topology_imbalance_delta_15m,0.2934613701625107
mtf_signed_distance_edge_range,0.28432755459447157
tf1h_upper_total_volume_delta_30m,0.28140911650856637
tf4h_current_price_delta_30m,0.2727913920396573
tf1h_upper_total_volume_change_ratio_15m,0.27187097682008415
tf1h_lower_total_volume_change_ratio_60m,0.26933932239589775
tf24h_lower_total_volume_delta_60m,0.24903178433835613
tf4h_lower_total_volume_delta_30m,0.24196825475105152
tf4h_upper_active_levels_delta_60m,0.23686172795798086
tf24h_upper_pool_volume_change_ratio_60m,0.2265114429348984
tf24h_nearest_pool_volume,0.22318583723861685
tf4h_upper_total_volume_change_ratio_30m,0.22090838318454376
tf1h_current_price_delta_15m,0.21023421087570676
tf4h_lower_active_levels,0.20858211684973113
tf1h_upper_active_levels_change_ratio_60m,0.20293334875941332
tf1h_lower_total_volume_delta_60m,0.19663196293729698
tf24h_lower_total_volume_delta_30m,0.1953205300961559
tf24h_upper_active_levels_delta_60m,0.19202076961655543
tf4h_lower_distance_pct,0.18835484453120574
tf4h_lower_active_levels_change_ratio_15m,0.18514492049775666
tf24h_upper_pool_volume_delta_30m,0.18294426905547512
tf1h_upper_distance_pct_delta_15m,0.18260324309287912
tf1h_upper_total_volume_delta_60m,0.1820517431711474
tf4h_current_price_delta_60m,0.1747602167506041
tf1h_upper_distance_pct_delta_60m,0.1731474671253408
tf1h_distance_advantage,0.17030337323309686
tf24h_upper_active_levels_delta_30m,0.1686940699333477
mtf_topology_imbalance_range,0.16200117007551365
tf4h_upper_distance_pct,0.16066253383273352
tf24h_topology_imbalance_change_ratio_60m,0.16037087084865387
