feature,importance
matrix_1h_volume,10.173598391509282
matrix_4h_age_seconds,6.829766855135588
matrix_1h_age_seconds,6.7470604888752925
matrix_24h_age_seconds,5.657744291514009
matrix_1h_matrix_source_return_1bar,4.8370993673304135
matrix_24h_matrix_distance_to_upper_pct,4.293842342499737
matrix_24h_volume,3.3869669527687374
matrix_4h_trend_x_topology_imbalance,2.9758788712758295
matrix_4h_volume,2.8901459013523554
matrix_24h_trend_x_topology_imbalance,2.8121666677112303
matrix_1h_matrix_source_return_3bar,2.7195271967024714
matrix_1h_matrix_volume_ratio_20,2.124942627498036
matrix_1h_matrix_source_return_5bar,2.0873533509677165
matrix_1h_matrix_channel_width_pct,2.045224373589353
matrix_4h_matrix_volume_ratio_20,2.0017176951493028
matrix_1h_matrix_channel_width_change_1bar,1.9849707868796567
matrix_24h_matrix_trend_age_bars,1.9140731559690045
matrix_1h_matrix_channel_width_change_5bar,1.723201838023308
matrix_4h_matrix_distance_to_upper_pct,1.6932381035748736
matrix_4h_matrix_source_return_1bar,1.5866539089184015
matrix_4h_matrix_channel_width_pct,1.5165480108179243
matrix_24h_matrix_vwma_slope_3bar_pct,1.498628222517474
matrix_1h_matrix_trend_age_bars,1.4479927990706853
matrix_1h_matrix_distance_to_upper_pct,1.347279440237495
matrix_4h_matrix_vwma_slope_1bar_pct,1.1880614110388192
matrix_1h_trend_x_topology_imbalance,1.167306031188614
matrix_4h_matrix_source_return_5bar,1.127133152543413
matrix_4h_matrix_distance_to_vwma_pct,1.1125753974898314
matrix_1h_matrix_vwma_slope_1bar_pct,1.0837890222981608
matrix_4h_matrix_source_return_3bar,1.0790412376548582
matrix_mtf_trend_sum,1.0475321848067958
matrix_1h_matrix_channel_width_change_3bar,1.0365940519448102
matrix_4h_matrix_distance_to_lower_pct,0.9911895688477846
matrix_24h_matrix_source_return_3bar,0.957255281029965
matrix_4h_matrix_vwma_slope_3bar_pct,0.9449332567809438
matrix_4h_matrix_trend_age_bars,0.9441736590901538
matrix_24h_matrix_vwma_slope_5bar_pct,0.9096043786221971
matrix_4h_matrix_vwma_slope_5bar_pct,0.7856433542117757
matrix_24h_matrix_source_return_5bar,0.7726844518289567
matrix_1h_matrix_distance_to_vwma_pct,0.7689786443351277
matrix_4h_matrix_channel_width_change_5bar,0.6617135598124058
matrix_4h_matrix_channel_width_change_1bar,0.5772039866558861
matrix_1h_matrix_vwma_slope_3bar_pct,0.5193586651767947
matrix_1h_close_time,0.49435252133237084
matrix_1h_matrix_distance_to_lower_pct,0.4929413271258086
matrix_24h_matrix_source_return_1bar,0.47677738612425963
matrix_4h_matrix_channel_width_change_3bar,0.4363089622577077
matrix_1h_matrix_vwma_slope_5bar_pct,0.4345601462761405
matrix_24h_matrix_channel_width_change_3bar,0.42521991808205195
matrix_24h_matrix_volume_ratio_20,0.40085027664404704
matrix_1h_matrix_bars_since_flip,0.34417902962673824
matrix_4h_close_time,0.33611036373508385
matrix_24h_matrix_channel_width_pct,0.31202770870043117
matrix_24h_matrix_distance_to_lower_pct,0.2899476676617581
matrix_1h_open_time,0.28287975764175344
matrix_24h_matrix_channel_width_change_1bar,0.28008321210112175
matrix_24h_matrix_distance_to_vwma_pct,0.2496729901012969
matrix_24h_close_time,0.13035374272352868
matrix_4h_matrix_bars_since_flip,0.1257225291151029
matrix_24h_matrix_vwma_slope_1bar_pct,0.12374062179061764
matrix_4h_matrix_inside_channel,0.12261470274187189
matrix_4h_matrix_trend,0.12153986350470197
matrix_24h_matrix_trend,0.0657133256073883
matrix_24h_matrix_channel_width_change_5bar,0.05979027469374733
matrix_1h_matrix_long_flip,0.024220737166962405
matrix_1h_matrix_trend,0.0
matrix_1h_matrix_timeframe,0.0
matrix_1h_matrix_above_upper,0.0
matrix_1h_matrix_below_lower,0.0
matrix_1h_matrix_flip,0.0
matrix_1h_matrix_inside_channel,0.0
matrix_1h_matrix_short_flip,0.0
matrix_24h_matrix_above_upper,0.0
matrix_24h_matrix_bars_since_flip,0.0
matrix_24h_matrix_below_lower,0.0
matrix_24h_open_time,0.0
matrix_24h_matrix_long_flip,0.0
matrix_24h_matrix_inside_channel,0.0
matrix_24h_matrix_flip,0.0
matrix_24h_matrix_short_flip,0.0
matrix_4h_matrix_below_lower,0.0
matrix_4h_matrix_above_upper,0.0
matrix_24h_matrix_timeframe,0.0
matrix_4h_matrix_flip,0.0
matrix_4h_matrix_timeframe,0.0
matrix_4h_matrix_long_flip,0.0
matrix_4h_matrix_short_flip,0.0
matrix_4h_open_time,0.0
matrix_mtf_agreement_strength,0.0
matrix_mtf_direction,0.0
matrix_mtf_full_bullish,0.0
matrix_mtf_full_bearish,0.0
matrix_mtf_mixed,0.0
matrix_mtf_valid_count,0.0
matrix_topology_direction_agreement,0.0
matrix_topology_direction_product,0.0
