feature,importance
tf24h_hour_cos,4.961271935566933
tf1h_hour_sin,4.961144008917215
tf4h_active_level_total,4.2125890944119035
tf24h_upper_active_levels,3.7163359669320175
tf24h_lower_total_volume,3.4185564648027325
tf1h_hour_cos,3.0887853455730587
tf1h_dow_sin,3.054684571430439
tf4h_dow_sin,2.593794045704655
price_return_15m,2.5808299164827093
tf1h_upper_total_volume,2.23810826588305
tf1h_is_weekend_utc,2.2073512498296437
tf24h_active_level_difference,2.1664209364030835
tf24h_dow_sin,2.1138353369118503
tf1h_current_price_change_ratio_60m,2.0795623203347584
tf4h_upper_total_volume,2.0486106639061212
tf1h_lower_total_volume,2.01264515228232
tf1h_dow_cos,2.0064085131946285
price_return_5m,1.4884219182596874
tf24h_hour_sin,1.4399641672933092
tf24h_lower_distance_pct,1.3830437971063494
tf24h_upper_total_volume,1.337269392285537
tf4h_current_price_change_ratio_15m,1.2831017422844089
tf24h_lower_pool_volume_delta_60m,1.1682145439905816
mtf_topology_imbalance_4h_minus_24h,1.1439017863198178
tf24h_lower_active_levels,1.1187594240305474
tf24h_dow_cos,1.111869679630631
tf24h_lower_total_volume_change_ratio_30m,1.089013122923814
tf4h_hour_sin,0.9826942019990801
tf24h_upper_distance_pct,0.9519778493065963
price_return_30m,0.9170217634611703
tf4h_lower_total_volume,0.902483530404486
tf24h_topology_imbalance_delta_60m,0.8829054759872137
tf24h_lower_active_levels_change_ratio_60m,0.802619880332612
tf1h_upper_total_volume_delta_60m,0.7593472453568312
tf24h_lower_total_volume_change_ratio_60m,0.7500190321831429
tf1h_topology_imbalance,0.7060938798239894
tf4h_upper_active_levels_change_ratio_60m,0.6015945646913889
tf24h_upper_pool_volume,0.566439352118263
tf4h_upper_pool_volume,0.5390654674586124
tf24h_farther_pool_volume,0.5275241989104216
tf4h_dow_cos,0.5238333666305925
tf24h_upper_total_volume_change_ratio_60m,0.5084384428837962
tf4h_current_price_change_ratio_30m,0.4978032912497569
