feature,importance
matrix_1h_volume,14.863607093646252
matrix_4h_age_seconds,8.990308927339784
matrix_1h_age_seconds,7.823581282882318
matrix_1h_matrix_channel_width_pct,6.957435925543058
matrix_1h_matrix_source_return_1bar,6.58456228406689
matrix_24h_age_seconds,6.019070380648987
matrix_1h_matrix_source_return_3bar,5.200694912351596
matrix_4h_volume,4.892597866677815
matrix_24h_volume,2.6157635547580846
matrix_1h_matrix_channel_width_change_1bar,2.111315733793433
matrix_4h_matrix_source_return_3bar,1.868717316139431
matrix_1h_matrix_bars_since_flip,1.715738788181858
matrix_24h_close_time,1.6492009514122967
matrix_1h_matrix_volume_ratio_20,1.4995988455156206
matrix_4h_matrix_volume_ratio_20,1.4447645750223042
matrix_4h_matrix_channel_width_change_1bar,1.3388945746180114
matrix_24h_matrix_vwma_slope_3bar_pct,1.3357251586450372
matrix_1h_matrix_distance_to_vwma_pct,1.221193518774756
matrix_1h_matrix_source_return_5bar,1.173348473003789
matrix_4h_matrix_channel_width_change_5bar,1.126989314691005
matrix_4h_matrix_distance_to_upper_pct,1.112456782608386
matrix_4h_matrix_distance_to_vwma_pct,1.109371845254912
matrix_24h_matrix_vwma_slope_5bar_pct,1.094458727118845
matrix_1h_matrix_vwma_slope_1bar_pct,1.0872529648224687
matrix_24h_matrix_vwma_slope_1bar_pct,1.0680527101994035
matrix_24h_matrix_source_return_3bar,0.9186505511495144
matrix_4h_matrix_channel_width_pct,0.9034287097089054
matrix_4h_matrix_vwma_slope_5bar_pct,0.8779799616316989
matrix_4h_matrix_vwma_slope_3bar_pct,0.8658749552175767
matrix_1h_close_time,0.864382470552525
matrix_1h_matrix_trend_age_bars,0.8027860947772826
matrix_4h_trend_x_topology_imbalance,0.7987627257115224
matrix_4h_matrix_source_return_1bar,0.6995672579235125
matrix_24h_matrix_volume_ratio_20,0.6966036239398131
matrix_4h_matrix_vwma_slope_1bar_pct,0.6715969315411717
matrix_1h_matrix_distance_to_upper_pct,0.6199232615805956
matrix_4h_open_time,0.5313731449304896
matrix_1h_matrix_vwma_slope_5bar_pct,0.4777629420182022
matrix_1h_matrix_distance_to_lower_pct,0.46963568910290576
matrix_1h_matrix_channel_width_change_3bar,0.46689567699383894
matrix_4h_matrix_distance_to_lower_pct,0.4413853873714391
matrix_4h_matrix_bars_since_flip,0.41882380267528435
matrix_24h_matrix_source_return_1bar,0.3965212776092256
matrix_1h_trend_x_topology_imbalance,0.3430882120365558
matrix_mtf_agreement_strength,0.30727671694369135
matrix_1h_matrix_vwma_slope_3bar_pct,0.2676551109698593
matrix_4h_matrix_trend_age_bars,0.2546674061746379
matrix_4h_matrix_source_return_5bar,0.21997267754200703
matrix_4h_matrix_channel_width_change_3bar,0.215986244180715
matrix_1h_matrix_channel_width_change_5bar,0.20723585405817183
matrix_24h_trend_x_topology_imbalance,0.1891287160607316
matrix_1h_matrix_trend,0.168332089881819
matrix_24h_matrix_above_upper,0.0
matrix_1h_matrix_inside_channel,0.0
matrix_1h_matrix_long_flip,0.0
matrix_1h_matrix_short_flip,0.0
matrix_1h_matrix_below_lower,0.0
matrix_1h_open_time,0.0
matrix_1h_matrix_timeframe,0.0
matrix_1h_matrix_above_upper,0.0
matrix_1h_matrix_flip,0.0
matrix_24h_matrix_channel_width_pct,0.0
matrix_24h_matrix_channel_width_change_5bar,0.0
matrix_24h_matrix_bars_since_flip,0.0
matrix_4h_matrix_below_lower,0.0
matrix_4h_matrix_above_upper,0.0
matrix_4h_close_time,0.0
matrix_24h_open_time,0.0
matrix_24h_matrix_trend_age_bars,0.0
matrix_24h_matrix_trend,0.0
matrix_24h_matrix_timeframe,0.0
matrix_24h_matrix_channel_width_change_3bar,0.0
matrix_24h_matrix_distance_to_upper_pct,0.0
matrix_24h_matrix_distance_to_lower_pct,0.0
matrix_24h_matrix_distance_to_vwma_pct,0.0
matrix_24h_matrix_flip,0.0
matrix_24h_matrix_long_flip,0.0
matrix_24h_matrix_inside_channel,0.0
matrix_24h_matrix_short_flip,0.0
matrix_24h_matrix_source_return_5bar,0.0
matrix_24h_matrix_below_lower,0.0
matrix_24h_matrix_channel_width_change_1bar,0.0
matrix_4h_matrix_trend,0.0
matrix_4h_matrix_timeframe,0.0
matrix_4h_matrix_flip,0.0
matrix_4h_matrix_inside_channel,0.0
matrix_4h_matrix_short_flip,0.0
matrix_4h_matrix_long_flip,0.0
matrix_mtf_direction,0.0
matrix_mtf_full_bearish,0.0
matrix_mtf_full_bullish,0.0
matrix_mtf_mixed,0.0
matrix_mtf_trend_sum,0.0
matrix_mtf_valid_count,0.0
matrix_topology_direction_agreement,0.0
matrix_topology_direction_product,0.0
