feature,importance
tf1h_hour_sin,5.568220643584842
tf1h_active_level_total,5.075750713326244
tf1h_hour_cos,4.296048970214134
tf1h_current_price,3.836508332411648
tf4h_hour_sin,3.6304495254837073
tf24h_lower_total_volume,3.489973713127389
tf1h_current_price_change_ratio_60m,3.291017252296185
tf24h_current_price,3.0751045761646694
tf1h_is_weekend_utc,2.8897433303087086
tf4h_active_level_total,2.650422922224614
tf1h_dow_sin,2.634189382884401
tf24h_hour_cos,2.6018717922037142
tf4h_hour_cos,2.519549898774665
tf24h_upper_active_levels,2.504522456517111
tf1h_dow_cos,2.4161024773892166
tf24h_upper_total_volume,2.3895552454178315
tf1h_current_price_change_ratio_30m,2.295959580643196
tf24h_hour_sin,2.2652299977015993
tf1h_current_price_change_ratio_15m,2.106216245535
tf24h_active_level_difference,2.050629401411787
tf1h_current_price_change_ratio_5m,2.049922210791833
tf24h_lower_active_levels,1.9056464617686182
tf4h_current_price,1.7778728137043145
tf4h_dow_sin,1.712305489037458
tf24h_dow_sin,1.2616257104419797
tf4h_dow_cos,1.0104871158331308
tf24h_dow_cos,1.0028846934986055
tf4h_active_level_difference,0.9703569408729935
tf24h_active_level_total,0.894592994981943
tf24h_upper_active_levels_change_ratio_60m,0.8877037419259551
tf24h_lower_active_levels_change_ratio_60m,0.8076088115784381
tf1h_upper_active_levels_change_ratio_60m,0.766361606938073
tf4h_upper_active_levels_change_ratio_60m,0.699342003877606
tf1h_upper_active_levels_delta_60m,0.6945893798603233
tf4h_current_price_change_ratio_15m,0.6896910894193587
tf24h_current_price_change_ratio_60m,0.6713467703535626
tf1h_lower_total_volume,0.6709598722710498
tf24h_upper_distance_pct,0.6228593570215178
tf1h_lower_total_volume_delta_60m,0.613413765366884
tf1h_upper_total_volume,0.6027095702409704
tf4h_lower_active_levels,0.5875750619167077
tf4h_upper_active_levels,0.5767145901771008
mtf_topology_imbalance_4h_minus_24h,0.5654941819201367
tf24h_upper_pool_volume,0.5606363730726686
tf1h_lower_active_levels_change_ratio_60m,0.5400921366278272
tf24h_lower_distance_pct,0.5357256294616277
price_acceleration_5m_15m,0.533413824135469
tf4h_lower_active_levels_change_ratio_60m,0.494202338414498
tf4h_current_price_change_ratio_30m,0.4320472688631842
tf4h_lower_total_volume_delta_60m,0.42073073851271753
tf1h_current_price_delta_60m,0.4108309278096548
tf4h_upper_total_volume,0.40541640720671784
tf4h_history_actual_minutes_60m,0.40242127860746063
tf24h_lower_active_levels_change_ratio_30m,0.39543228840722394
tf1h_upper_total_volume_delta_30m,0.3902519064111998
tf4h_lower_total_volume,0.37774464577968453
tf24h_current_price_change_ratio_30m,0.356058799825991
mtf_signed_distance_edge_range,0.35588556658198917
tf4h_current_price_change_ratio_60m,0.31433815377447233
tf4h_lower_active_levels_change_ratio_30m,0.313425482704412
tf1h_current_price_delta_30m,0.2772463209942546
price_return_5m,0.2753248735834888
tf4h_upper_total_volume_delta_30m,0.27341047020164727
tf1h_lower_active_levels_delta_60m,0.24095375789488163
tf4h_distance_advantage,0.2387492426451763
tf24h_lower_active_levels_delta_60m,0.22354113895770342
tf24h_lower_total_volume_delta_30m,0.219692664879463
tf1h_active_level_difference,0.21853473497794737
tf24h_current_price_delta_60m,0.19025464010439014
tf4h_lower_active_levels_delta_60m,0.173260951711839
tf1h_upper_active_levels_delta_30m,0.16896195856438473
tf24h_upper_active_levels_delta_60m,0.1639145139563431
price_return_15m,0.1620390696892397
tf24h_upper_active_levels_change_ratio_30m,0.16149981154923926
tf24h_lower_total_volume_change_ratio_30m,0.16141325095521777
tf24h_topology_imbalance,0.148943693046646
tf4h_upper_pool_volume,0.14251651939086646
mtf_topology_imbalance_range,0.13717542838741814
tf1h_distance_advantage_change_ratio_5m,0.13411090213920757
tf4h_current_price_delta_60m,0.13184109107771247
tf1h_upper_pool_volume,0.13117000639247278
tf1h_lower_total_volume_change_ratio_60m,0.13046121336636363
tf1h_upper_active_levels,0.12893587899484665
tf4h_upper_active_levels_change_ratio_15m,0.12825279884981258
tf4h_upper_total_volume_delta_15m,0.12614997867978683
tf4h_topology_imbalance,0.12105132498917502
tf24h_lower_pool_volume_delta_60m,0.11976293160849066
tf24h_history_actual_minutes_60m,0.11556377395914558
tf4h_lower_distance_pct,0.11164871648182359
tf24h_is_weekend_utc,0.11047792572362446
tf1h_upper_active_levels_change_ratio_15m,0.10950666939577011
tf4h_nearest_pool_volume,0.1056422384414143
tf4h_lower_active_levels_delta_30m,0.10185358861364228
tf1h_history_actual_minutes_60m,0.10115788111242123
tf24h_lower_total_volume_delta_60m,0.10103476810383752
tf4h_distance_advantage_change_ratio_60m,0.09505499300471373
tf4h_upper_distance_pct,0.09480907997392754
tf1h_lower_active_levels_change_ratio_15m,0.09344789063511923
tf1h_lower_total_volume_delta_30m,0.09275083151017793
tf4h_upper_active_levels_delta_60m,0.09072114166715871
tf1h_upper_active_levels_delta_15m,0.08925765114020362
tf4h_lower_total_volume_change_ratio_60m,0.08917099837026012
tf1h_topology_imbalance,0.0874866307483479
tf24h_lower_active_levels_delta_30m,0.08374642991404865
tf4h_lower_total_volume_delta_30m,0.08308768363273333
tf1h_upper_total_volume_delta_60m,0.08039114549806677
tf1h_lower_active_levels_change_ratio_30m,0.08026107038906637
tf24h_upper_active_levels_delta_30m,0.0795152103753913
tf24h_upper_total_volume_delta_60m,0.07745912969361188
tf1h_lower_total_volume_delta_15m,0.07581616724852898
tf4h_distance_advantage_delta_60m,0.07020125750768262
tf4h_upper_active_levels_change_ratio_30m,0.06972368189250297
tf1h_lower_distance_pct,0.06707282540633104
tf4h_topology_imbalance_delta_60m,0.06511498513071143
tf4h_topology_imbalance_change_ratio_30m,0.06476751001251638
tf1h_upper_total_volume_change_ratio_30m,0.06438297300884516
tf1h_upper_active_levels_change_ratio_30m,0.06416182272540545
tf4h_distance_advantage_delta_15m,0.06390883528755155
tf1h_upper_total_volume_delta_15m,0.05643824533017232
tf1h_upper_active_levels_change_ratio_5m,0.05530174136604623
tf1h_lower_total_volume_change_ratio_30m,0.05514608984612457
tf1h_current_price_delta_5m,0.0548701352171765
tf4h_lower_active_levels_change_ratio_15m,0.052897271492117544
mtf_distance_pressure_ratio_range,0.05082928911093875
tf24h_history_actual_minutes_30m,0.04950443648325733
tf4h_topology_imbalance_delta_15m,0.04939895132754141
tf4h_upper_total_volume_delta_60m,0.048916138327529286
tf24h_distance_advantage,0.042446065576244
tf4h_lower_total_volume_change_ratio_30m,0.041968880826774205
tf24h_topology_imbalance_delta_30m,0.03879761063004082
tf1h_lower_active_levels,0.03848557776616114
tf1h_upper_total_volume_change_ratio_15m,0.0382447921260653
tf24h_lower_pool_volume,0.03658552028850036
tf24h_upper_distance_pct_delta_30m,0.03612626836050968
tf24h_total_volume_imbalance_check,0.030879039649707427
tf1h_topology_imbalance_change_ratio_30m,0.03052894793696887
