feature,importance
tf1h_active_level_total,6.173623803762434
matrix_4h_age_seconds,5.5254892009762
matrix_1h_matrix_source_return_3bar,5.241335994182536
matrix_1h_volume,4.415842534530147
matrix_1h_matrix_source_return_5bar,2.6182252858747916
tf4h_active_level_total,2.61497548113548
tf1h_dow_sin,2.613194393005383
matrix_24h_age_seconds,2.6103317425277326
matrix_1h_age_seconds,2.395518200395693
matrix_1h_matrix_source_return_1bar,2.171693932199553
tf4h_upper_active_levels,2.0878580356997816
tf1h_is_weekend_utc,2.0588914844499393
matrix_1h_matrix_channel_width_pct,2.025318301085052
tf4h_lower_active_levels,1.9708080667047048
matrix_24h_matrix_vwma_slope_5bar_pct,1.9448003095920152
matrix_1h_close_time,1.6746628914835124
price_return_15m,1.6313595335832651
tf1h_active_level_difference,1.5150269153531801
matrix_24h_volume,1.4843495534681554
tf4h_active_level_difference,1.3170639704936613
matrix_24h_matrix_trend_age_bars,1.3094303563908931
tf24h_active_level_total,1.2404930438674222
tf1h_hour_sin,1.2218574780861802
matrix_4h_matrix_volume_ratio_20,1.1760329636064273
matrix_1h_matrix_vwma_slope_1bar_pct,1.1325184408128905
matrix_4h_matrix_channel_width_change_3bar,1.1214426137947087
tf1h_hour_cos,1.1149944820627598
matrix_24h_matrix_vwma_slope_1bar_pct,1.114620137706813
matrix_4h_matrix_source_return_1bar,1.0645884586516756
matrix_1h_matrix_channel_width_change_3bar,1.0536547375464822
matrix_4h_volume,1.0263344643248515
tf24h_lower_total_volume,1.0049636670335063
matrix_4h_matrix_vwma_slope_3bar_pct,0.9875039108643554
matrix_24h_matrix_source_return_1bar,0.9167556395838045
matrix_4h_matrix_channel_width_change_1bar,0.9041239454453224
matrix_4h_matrix_trend_age_bars,0.9024671586884777
tf4h_hour_cos,0.8984697159978063
matrix_4h_matrix_channel_width_pct,0.8326592077752382
matrix_4h_matrix_distance_to_lower_pct,0.8318496977473493
tf1h_current_price_change_ratio_60m,0.8019805479492876
tf24h_hour_cos,0.7662279615801931
matrix_4h_matrix_channel_width_change_5bar,0.7613179183953898
matrix_24h_matrix_source_return_3bar,0.7537195285811635
tf4h_hour_sin,0.7186943896302517
tf4h_dow_sin,0.7103867337724417
matrix_1h_matrix_distance_to_lower_pct,0.7099342685360895
matrix_4h_close_time,0.6568279936209239
matrix_4h_matrix_distance_to_vwma_pct,0.6425306326352583
matrix_4h_matrix_source_return_5bar,0.6276669791362646
tf1h_lower_total_volume,0.618336357179793
matrix_4h_matrix_distance_to_upper_pct,0.6167248837571979
matrix_24h_matrix_volume_ratio_20,0.6151545793099881
matrix_1h_matrix_volume_ratio_20,0.6146430893175557
tf24h_upper_active_levels,0.5945075855043449
matrix_24h_matrix_vwma_slope_3bar_pct,0.5863597539346525
matrix_1h_matrix_distance_to_upper_pct,0.5723524895602128
tf24h_lower_active_levels,0.5712662696226956
matrix_4h_matrix_vwma_slope_1bar_pct,0.5640742581199404
matrix_1h_matrix_vwma_slope_5bar_pct,0.5482448865451102
matrix_1h_matrix_bars_since_flip,0.5106480080289224
tf24h_dow_sin,0.4983559732133145
matrix_1h_matrix_vwma_slope_3bar_pct,0.4850871214611945
matrix_24h_matrix_channel_width_change_3bar,0.4710225746938487
matrix_1h_matrix_distance_to_vwma_pct,0.4678899491427859
tf1h_current_price_delta_60m,0.4677395199901748
tf1h_upper_total_volume,0.42228840695661407
matrix_1h_matrix_channel_width_change_1bar,0.40725209729693196
price_return_30m,0.40535697954570343
matrix_1h_matrix_channel_width_change_5bar,0.4040011005312247
tf4h_lower_total_volume,0.4024508988340697
tf1h_current_price_delta_30m,0.40068346886709044
tf1h_current_price_delta_15m,0.3990672831601701
price_return_5m,0.3901615567470126
matrix_24h_matrix_channel_width_pct,0.38693781260051885
matrix_4h_matrix_source_return_3bar,0.38595670400466014
tf24h_active_level_difference,0.3778330717860053
tf1h_lower_active_levels,0.37196953768931357
matrix_1h_open_time,0.3658956225897512
tf1h_upper_active_levels,0.36111162002305697
matrix_24h_matrix_distance_to_lower_pct,0.3280035549864682
matrix_24h_close_time,0.3256809663115333
tf1h_current_price_change_ratio_15m,0.3153833062278522
matrix_24h_matrix_distance_to_vwma_pct,0.31533582517543457
matrix_mtf_mixed,0.3007230818258412
matrix_4h_matrix_bars_since_flip,0.250200948746072
tf4h_upper_active_levels_delta_30m,0.19106555146135
matrix_1h_matrix_trend_age_bars,0.17983589755180562
matrix_mtf_agreement_strength,0.1772848970498153
tf1h_current_price_change_ratio_5m,0.16969722877444404
matrix_24h_open_time,0.15670750302401032
tf4h_current_price_delta_15m,0.15480202697042564
tf1h_lower_total_volume_delta_60m,0.144353508170447
tf24h_current_price_change_ratio_60m,0.1409892915535269
tf4h_current_price_change_ratio_15m,0.10908882624571908
tf1h_lower_active_levels_change_ratio_60m,0.10285716334777754
matrix_24h_matrix_channel_width_change_1bar,0.09841063194525344
tf4h_current_price_change_ratio_60m,0.09744431092827256
tf4h_upper_total_volume,0.094316375753906
matrix_1h_trend_x_topology_imbalance,0.09389393562596139
matrix_mtf_trend_sum,0.08623647883628655
tf24h_lower_active_levels_delta_60m,0.08376435586919362
tf4h_upper_active_levels_delta_60m,0.07774848749206931
matrix_mtf_full_bearish,0.06888894592383187
tf4h_lower_total_volume_change_ratio_60m,0.0669884337087001
tf1h_upper_active_levels_change_ratio_30m,0.06346913317253569
tf1h_current_price_change_ratio_30m,0.054897883560768794
tf24h_upper_total_volume,0.05484978860803334
tf1h_current_price_delta_5m,0.05288190393686912
matrix_1h_matrix_flip,0.05231400290221913
tf1h_lower_total_volume_change_ratio_30m,0.050324834321544595
tf24h_lower_active_levels_change_ratio_60m,0.050299088392213594
matrix_4h_matrix_flip,0.04304845792395103
tf1h_distance_advantage_change_ratio_5m,0.03563375559180257
tf1h_distance_advantage_change_ratio_30m,0.03478945374271229
