feature,importance
tf1h_hour_sin,7.858066812419876
tf1h_hour_cos,5.033526081823586
tf1h_active_level_total,4.932811518477755
tf1h_current_price,4.583345445924518
tf1h_dow_sin,4.0365035070691055
tf24h_upper_active_levels,3.942354704111194
tf24h_lower_total_volume,3.73474595723461
tf1h_is_weekend_utc,3.4689473442185537
tf4h_hour_cos,3.440313735092701
tf4h_current_price,3.2863948069549305
tf24h_current_price,3.0416178729610426
tf24h_hour_sin,3.006992453382978
tf24h_active_level_difference,2.782066527520814
tf1h_current_price_change_ratio_60m,2.731400136154124
tf1h_dow_cos,2.7184515125863173
tf24h_upper_total_volume,2.6650604069458517
tf4h_hour_sin,2.6566295579561414
tf24h_hour_cos,2.3627417499479693
tf4h_active_level_total,2.1516225807690064
tf4h_dow_cos,2.129495345982804
tf24h_lower_active_levels,2.0672887778600026
tf24h_dow_sin,1.8769196759065283
tf1h_current_price_change_ratio_15m,1.64732807152346
tf1h_current_price_change_ratio_5m,1.5610224882532502
tf4h_dow_sin,1.5267271407622713
tf1h_current_price_change_ratio_30m,1.5063381212498532
tf4h_upper_active_levels,1.3707552012936275
tf4h_lower_active_levels,1.2494814244310797
tf24h_active_level_total,0.9887323311319379
tf24h_dow_cos,0.931365483648146
tf1h_upper_total_volume,0.7834261027471954
tf24h_lower_active_levels_change_ratio_60m,0.742574468754298
tf24h_upper_distance_pct,0.6501345014962052
tf1h_lower_total_volume_delta_60m,0.6406949765173399
tf1h_upper_active_levels_change_ratio_60m,0.6402168678273144
tf24h_lower_distance_pct,0.5516678857170152
tf4h_active_level_difference,0.5190559482415344
tf4h_current_price_change_ratio_15m,0.5108983178312898
tf4h_lower_total_volume,0.5064183012057288
tf24h_upper_pool_volume,0.48279141533817915
tf4h_upper_active_levels_change_ratio_60m,0.4506738335609543
tf4h_lower_active_levels_change_ratio_60m,0.4373643072026332
tf24h_lower_active_levels_delta_60m,0.4259761072521638
tf4h_upper_total_volume,0.36472654854546666
tf24h_current_price_change_ratio_30m,0.36383171660753544
tf24h_upper_active_levels_change_ratio_60m,0.35064266161916047
tf4h_history_actual_minutes_60m,0.3351989672891757
mtf_signed_distance_edge_range,0.31141958297930167
tf4h_current_price_change_ratio_60m,0.29677609260083215
tf4h_current_price_change_ratio_30m,0.2751298279941103
price_return_15m,0.2373971623571073
tf24h_lower_active_levels_change_ratio_30m,0.23207368738691234
tf1h_lower_total_volume,0.232065075989327
tf24h_history_actual_minutes_60m,0.21511236781085707
tf1h_upper_active_levels_delta_60m,0.1994650998373216
tf1h_lower_active_levels_delta_60m,0.19289672960121
tf1h_current_price_delta_60m,0.185453237894442
tf4h_current_price_delta_60m,0.181679915543806
tf4h_lower_active_levels_change_ratio_30m,0.17826813961048288
price_return_30m,0.1750250890875693
tf1h_upper_total_volume_delta_30m,0.17042157928823579
mtf_topology_imbalance_4h_minus_24h,0.16819316547006535
tf4h_upper_active_levels_delta_60m,0.16487593059092528
tf24h_current_price_change_ratio_60m,0.1632511767256264
tf4h_history_actual_minutes_30m,0.1610678817881645
tf4h_distance_advantage,0.15930338564945182
tf1h_history_actual_minutes_60m,0.15704784529233837
mtf_topology_imbalance_range,0.1437283800720433
price_return_5m,0.12432970373166653
tf1h_upper_pool_volume,0.1141401382023542
tf24h_current_price_delta_60m,0.09840095691475814
tf4h_lower_total_volume_change_ratio_60m,0.09151462610465733
tf24h_topology_imbalance,0.08471415507904623
tf24h_lower_total_volume_change_ratio_60m,0.08460812853921035
tf4h_lower_active_levels_delta_30m,0.08414410154697141
tf4h_lower_total_volume_delta_60m,0.07922701562038095
tf24h_lower_total_volume_change_ratio_30m,0.07385347603139843
tf1h_upper_total_volume_delta_60m,0.07160951097380917
tf4h_upper_total_volume_delta_30m,0.07082705068310645
tf4h_upper_pool_volume,0.06678620298517664
tf4h_is_weekend_utc,0.06223530304671412
tf24h_upper_active_levels_change_ratio_30m,0.06100436087648156
tf1h_upper_active_levels,0.05360489741092257
tf24h_upper_active_levels_delta_60m,0.05257728734764843
tf1h_distance_advantage_change_ratio_5m,0.05224502198436494
price_acceleration_5m_15m,0.04276738769557043
tf4h_topology_imbalance_delta_60m,0.03932182957087939
tf24h_lower_pool_volume,0.03918653979970922
tf24h_lower_total_volume_delta_60m,0.033332597514313056
tf24h_upper_active_levels_delta_30m,0.02976157987228357
tf24h_distance_advantage,0.027787063439965672
tf1h_distance_advantage_change_ratio_15m,0.026420320072644443
tf4h_upper_total_volume_change_ratio_30m,0.025115822339912323
tf4h_upper_distance_pct,0.02217876416922108
tf1h_lower_active_levels_change_ratio_15m,0.02151244576085494
tf24h_upper_total_volume_delta_60m,0.02081529915532268
tf1h_lower_total_volume_change_ratio_30m,0.017903007290669376
tf4h_distance_advantage_delta_60m,0.01757851870365592
mtf_distance_pressure_ratio_range,0.016903422716107504
tf4h_signed_distance_edge_delta_60m,0.015864918947981563
tf24h_nearest_pool_volume_change_ratio_60m,0.014651683035860287
tf1h_distance_advantage_delta_15m,0.009980148246967649
tf1h_active_level_difference,0.007105659672022286
tf4h_total_volume_imbalance_check_change_ratio_60m,0.0
tf4h_total_volume_imbalance_check_delta_60m,0.0
tf4h_topology_imbalance_change_ratio_60m,0.0
tf4h_upper_total_volume_delta_60m,0.0
tf4h_distance_pressure_ratio_delta_60m,0.0
tf4h_upper_total_volume_change_ratio_60m,0.0
tf24h_total_volume_imbalance_check,0.0
tf4h_signed_distance_edge_change_ratio_60m,0.0
tf4h_distance_advantage_change_ratio_60m,0.0
tf4h_lower_distance_pct_change_ratio_60m,0.0
tf4h_lower_distance_pct_delta_60m,0.0
tf4h_upper_distance_pct_change_ratio_60m,0.0
tf4h_upper_distance_pct_delta_60m,0.0
tf4h_distance_pressure_ratio_change_ratio_60m,0.0
tf4h_farther_pool_volume_delta_60m,0.0
tf4h_nearest_pool_volume_change_ratio_60m,0.0
tf4h_nearest_pool_volume_delta_60m,0.0
tf4h_lower_pool_volume_change_ratio_60m,0.0
tf4h_lower_pool_volume_delta_60m,0.0
tf4h_upper_pool_volume_change_ratio_60m,0.0
tf4h_upper_pool_volume_delta_60m,0.0
tf4h_lower_active_levels_delta_60m,0.0
tf4h_farther_pool_volume_change_ratio_60m,0.0
tf4h_total_volume_imbalance_check_change_ratio_30m,0.0
tf4h_total_volume_imbalance_check_delta_30m,0.0
tf4h_topology_imbalance_change_ratio_30m,0.0
tf4h_upper_total_volume_change_ratio_15m,0.0
tf4h_upper_total_volume_delta_15m,0.0
tf4h_farther_pool_volume_change_ratio_15m,0.0
tf4h_farther_pool_volume_delta_15m,0.0
tf4h_nearest_pool_volume_change_ratio_15m,0.0
tf4h_nearest_pool_volume_delta_15m,0.0
tf4h_lower_pool_volume_change_ratio_15m,0.0
tf4h_signed_distance_edge_delta_30m,0.0
tf4h_pool_volume_ratio_change_ratio_15m,0.0
tf4h_pool_volume_ratio_delta_15m,0.0
tf4h_lower_active_levels_change_ratio_15m,0.0
tf4h_lower_active_levels_delta_15m,0.0
tf4h_upper_active_levels_change_ratio_15m,0.0
tf4h_upper_active_levels_delta_15m,0.0
tf4h_lower_total_volume_change_ratio_15m,0.0
tf4h_lower_total_volume_delta_15m,0.0
tf4h_history_valid_30m,0.0
tf4h_nearest_side_stable_15m,0.0
tf4h_total_volume_imbalance_check_change_ratio_15m,0.0
tf4h_lower_pool_volume_delta_15m,0.0
tf4h_pool_volume_ratio_change_ratio_60m,0.0
tf4h_pool_volume_ratio_delta_60m,0.0
tf4h_nearest_pool_volume_delta_30m,0.0
tf4h_lower_pool_volume_change_ratio_30m,0.0
tf4h_lower_pool_volume_delta_30m,0.0
tf4h_upper_pool_volume_change_ratio_30m,0.0
tf4h_upper_pool_volume_delta_30m,0.0
tf4h_signed_distance_edge_change_ratio_30m,0.0
tf24h_is_weekend_utc,0.0
tf4h_distance_advantage_change_ratio_30m,0.0
tf4h_upper_active_levels_delta_30m,0.0
tf4h_nearest_side_stable_30m,0.0
tf4h_lower_total_volume_delta_30m,0.0
tf4h_farther_pool_volume_change_ratio_30m,0.0
tf4h_farther_pool_volume_delta_30m,0.0
tf4h_nearest_pool_volume_change_ratio_30m,0.0
tf4h_topology_imbalance_delta_30m,0.0
tf4h_distance_pressure_ratio_change_ratio_30m,0.0
tf4h_distance_pressure_ratio_delta_30m,0.0
tf4h_pool_volume_ratio_change_ratio_30m,0.0
tf4h_pool_volume_ratio_delta_30m,0.0
tf4h_upper_active_levels_change_ratio_30m,0.0
tf4h_history_valid_60m,0.0
tf4h_lower_total_volume_change_ratio_30m,0.0
tf1h_distance_pressure_ratio_change_ratio_5m,0.0
tf24h_pool_volume_ratio_change_ratio_30m,0.0
tf24h_pool_volume_ratio_delta_30m,0.0
tf24h_lower_active_levels_delta_30m,0.0
tf1h_upper_total_volume_delta_15m,0.0
tf1h_farther_pool_volume_change_ratio_15m,0.0
tf24h_history_valid_60m,0.0
tf24h_lower_distance_pct_change_ratio_30m,0.0
mtf_pool_volume_ratio_4h_minus_24h,0.0
tf4h_snapshot_age_seconds,0.0
mtf_signed_distance_edge_4h_minus_24h,0.0
mtf_signed_distance_edge_1h_minus_4h,0.0
tf24h_farther_pool_volume_change_ratio_60m,0.0
tf1h_total_volume_imbalance_check,0.0
tf1h_topology_imbalance,0.0
tf1h_distance_pressure_ratio,0.0
tf1h_pool_volume_ratio,0.0
tf1h_lower_active_levels,0.0
tf1h_farther_pool_volume,0.0
tf1h_nearest_pool_volume,0.0
