feature,importance
matrix_1h_volume,8.890754160420212
matrix_4h_age_seconds,5.031083132385589
matrix_1h_matrix_source_return_1bar,4.570058431894728
price_return_15m,2.9986627758419493
matrix_1h_age_seconds,2.9352104393958705
tf24h_lower_total_volume,2.4182015748253387
matrix_1h_matrix_source_return_3bar,2.383834057422674
matrix_24h_age_seconds,2.1973894161170113
matrix_24h_matrix_channel_width_change_1bar,2.103936895421834
matrix_24h_matrix_trend_age_bars,2.045047629717301
tf1h_is_weekend_utc,1.9625563929045773
matrix_1h_matrix_channel_width_pct,1.8360158036558731
matrix_24h_volume,1.8129483580866428
matrix_4h_matrix_volume_ratio_20,1.8007898438340142
tf4h_active_level_total,1.7201098556632242
matrix_1h_matrix_volume_ratio_20,1.710522424591223
tf4h_upper_total_volume,1.5107829002891189
tf1h_hour_sin,1.5045435302335142
tf24h_upper_active_levels,1.4728940702932487
matrix_4h_volume,1.4379679241304968
matrix_4h_matrix_distance_to_upper_pct,1.3564951704969144
price_return_30m,1.3475935383737443
matrix_1h_matrix_vwma_slope_3bar_pct,1.309175462409162
matrix_1h_matrix_trend_age_bars,1.2313269257509376
matrix_1h_matrix_channel_width_change_5bar,1.2249556620247213
tf1h_hour_cos,1.213564562097608
matrix_4h_matrix_channel_width_pct,1.2106519679883125
matrix_1h_matrix_channel_width_change_1bar,1.197768725824161
tf1h_dow_sin,1.1277784702056008
matrix_1h_matrix_source_return_5bar,1.1010720199352708
price_return_5m,1.0884563911340408
tf4h_current_price_change_ratio_15m,1.083929923713536
matrix_24h_matrix_vwma_slope_5bar_pct,1.0253411841530753
matrix_4h_matrix_channel_width_change_1bar,1.0000056561216522
matrix_1h_matrix_channel_width_change_3bar,0.9979787030890952
matrix_4h_close_time,0.9816389535357053
tf1h_current_price_change_ratio_60m,0.9113721055048266
matrix_4h_matrix_vwma_slope_5bar_pct,0.904074413547864
matrix_1h_matrix_distance_to_upper_pct,0.8695268197232217
matrix_24h_matrix_source_return_3bar,0.7992179701684295
matrix_1h_open_time,0.7844169412500773
matrix_1h_matrix_vwma_slope_1bar_pct,0.7619265326550521
matrix_1h_matrix_vwma_slope_5bar_pct,0.7458267529649515
matrix_4h_matrix_distance_to_vwma_pct,0.7048402513617967
matrix_4h_matrix_source_return_1bar,0.6990033058044032
matrix_1h_matrix_distance_to_lower_pct,0.6870315032076634
matrix_1h_matrix_bars_since_flip,0.669035201994407
matrix_4h_matrix_channel_width_change_5bar,0.659367045071283
matrix_24h_matrix_source_return_1bar,0.6497490234506713
tf24h_hour_cos,0.6444514482083877
matrix_24h_matrix_source_return_5bar,0.6395538092589468
matrix_4h_matrix_trend_age_bars,0.6138500781545875
matrix_4h_matrix_vwma_slope_1bar_pct,0.5904014105602625
matrix_4h_matrix_source_return_3bar,0.5890789867080279
matrix_24h_matrix_distance_to_lower_pct,0.5713414402747247
tf1h_topology_imbalance,0.5165447933097955
tf4h_dow_sin,0.48597537775615046
matrix_4h_matrix_source_return_5bar,0.4687212892195163
tf1h_current_price_delta_30m,0.4565193486604449
tf24h_dow_sin,0.42055329466225955
tf4h_current_price_delta_60m,0.39021729297118635
matrix_24h_matrix_vwma_slope_3bar_pct,0.38182926366706654
