symbol,entry_timeframe,alignment,window_minutes,events,mean_mfe_bps,median_mfe_bps,q25_mfe_bps,q75_mfe_bps,q90_mfe_bps,mean_mae_bps,median_mae_bps,q10_mae_bps,mean_terminal_return_bps,median_terminal_return_bps,terminal_win_rate,mean_time_to_mfe_minutes,median_time_to_mfe_minutes,mean_mfe_mae_ratio,target_10bps_hit_rate,target_10bps_median_hit_minutes,target_25bps_hit_rate,target_25bps_median_hit_minutes,target_50bps_hit_rate,target_50bps_median_hit_minutes,target_75bps_hit_rate,target_75bps_median_hit_minutes,target_100bps_hit_rate,target_100bps_median_hit_minutes,target_150bps_hit_rate,target_150bps_median_hit_minutes,target_200bps_hit_rate,target_200bps_median_hit_minutes,t25_s25_target_first_rate,t25_s25_stop_first_rate,t25_s25_resolved_target_win_rate,t50_s25_target_first_rate,t50_s25_stop_first_rate,t50_s25_resolved_target_win_rate,t50_s50_target_first_rate,t50_s50_stop_first_rate,t50_s50_resolved_target_win_rate,t100_s50_target_first_rate,t100_s50_stop_first_rate,t100_s50_resolved_target_win_rate,t100_s100_target_first_rate,t100_s100_stop_first_rate,t100_s100_resolved_target_win_rate,ranking_metric,ranking_value
ALL,1h,DAILY_4H_1H_15M,15,162,30.071018736648917,19.193376653312555,7.038379280174811,37.27237550512797,70.31467671009686,-23.797551148586503,-17.444214031649416,-54.54107287230037,4.4692361097570386,-0.6940158882506875,0.4876543209876543,7.580246913580247,7.0,20.513022083053162,0.6790123456790124,2.0,0.41358024691358025,6.0,0.1728395061728395,6.0,0.09876543209876543,10.5,0.04938271604938271,10.5,0.024691358024691357,10.5,0.006172839506172839,9.0,0.3888888888888889,0.2654320987654321,0.5943396226415094,0.15432098765432098,0.30864197530864196,0.3333333333333333,0.1728395061728395,0.11728395061728394,0.5957446808510638,0.04938271604938271,0.12345679012345678,0.2857142857142857,0.04938271604938271,0.018518518518518517,0.7272727272727273,terminal_win_rate,0.4876543209876543
ALL,1h,FULL_ALIGNMENT,15,158,30.407011841949423,19.193376653312555,7.1446413535214415,37.34592779776447,72.14821045487058,-23.998673668636986,-17.63935093196278,-53.50654892310636,4.592129960512485,-0.6940158882506875,0.4873417721518987,7.531645569620253,7.0,20.853046385528902,0.6835443037974683,2.0,0.41139240506329117,6.0,0.17721518987341772,6.0,0.10126582278481013,10.5,0.05063291139240506,10.5,0.02531645569620253,10.5,0.006329113924050633,9.0,0.3860759493670886,0.26582278481012656,0.5922330097087378,0.15822784810126583,0.310126582278481,0.33783783783783783,0.17721518987341772,0.11392405063291139,0.6086956521739131,0.05063291139240506,0.12025316455696203,0.2962962962962963,0.05063291139240506,0.0189873417721519,0.7272727272727273,terminal_win_rate,0.4873417721518987
ALL,1m,DAILY_4H,60,14331,46.73330165882673,28.786070350346193,12.031815009129199,58.19126416025999,106.26945760909167,-44.624843726597064,-29.401315708877938,-102.17263652378183,0.26973980550241816,-1.114601507214985,0.4868466959737632,28.154420487056033,27.0,26.857593535419003,0.7880120019538064,5.0,0.5452515525783267,14.0,0.3006070755704417,24.0,0.1766799246388947,27.0,0.11269276393831554,31.0,0.04849626683413579,35.0,0.025469262438071315,38.0,0.4288605121764008,0.4323494522364106,0.4979743963701183,0.22105924220221895,0.516781801688647,0.29960279931908457,0.27555648593957155,0.2706021910543577,0.5045355819598825,0.10069081013188193,0.2954434442816272,0.25418354764840584,0.1103900634987091,0.10020235852348057,0.5241882041086813,terminal_win_rate,0.4868466959737632
ALL,5m,DAILY_ONLY,240,4978,95.70466535762934,60.52679723489107,26.463996905966567,122.10377314398224,219.71225979862746,-87.64698638842816,-59.37392969590949,-200.09380650200458,3.1108874723034097,-1.8328578419862795,0.48674166331860186,108.02189634391321,98.0,26.879498302154822,0.8973483326637204,7.0,0.7627561269586179,26.0,0.5735235034150261,55.0,0.41964644435516274,77.0,0.3179991964644436,95.0,0.18561671353957412,108.0,0.11771795901968662,121.0,0.4939734833266372,0.48372840498192043,0.5052393671666324,0.3141824025713138,0.6299718762555243,0.33276595744680854,0.4467657693852953,0.42567296102852553,0.51208841814414,0.2304138208115709,0.5176777822418642,0.30800214822771216,0.2900763358778626,0.27099236641221375,0.5170068027210885,terminal_win_rate,0.48674166331860186
ALL,1m,DAILY_4H_1H,15,8600,23.952027458002288,14.449433369106979,5.662878551638828,30.27976352811379,55.56838757424366,-22.630183518787014,-14.868542484412494,-49.88937241565317,0.07794115346867499,-0.622987188120816,0.48604651162790696,7.272674418604651,7.0,27.92262173631286,0.6158139534883721,3.0,0.31383720930232556,6.0,0.12255813953488372,8.0,0.055232558139534885,9.0,0.029186046511627907,10.0,0.008837209302325582,10.0,0.004069767441860465,11.0,0.28569767441860466,0.2683720930232558,0.5156348373557188,0.1063953488372093,0.2961627906976744,0.26429809358752165,0.11941860465116279,0.09430232558139535,0.558759521218716,0.02767441860465116,0.0986046511627907,0.21915285451197053,0.029186046511627907,0.02116279069767442,0.5796766743648961,terminal_win_rate,0.48604651162790696
ALL,15m,DAILY_ONLY,240,1633,98.89161808803063,64.07634628493585,25.181073580178293,128.38578362298404,229.50048348514593,-90.84133804134451,-61.2370860841549,-199.55403660083658,3.7154492762441786,-2.3047229791106627,0.4856093080220453,106.22596448254745,97.0,25.406916589202655,0.8946723821187997,5.0,0.7513778322106552,20.0,0.5793018983466014,46.0,0.44335578689528476,72.0,0.3429271279853031,89.0,0.20575627679118189,103.5,0.131047152480098,122.5,0.4960195958358849,0.48132271892222905,0.5075187969924813,0.3214941824862217,0.6252296387017758,0.3395860284605433,0.4482547458665034,0.42498469075321493,0.5133239831697055,0.2467850581751378,0.5260257195345989,0.3193343898573692,0.30679730557256585,0.28169014084507044,0.5213319458896982,terminal_win_rate,0.4856093080220453
ALL,1m,DAILY_4H_1H_15M,60,4826,58.728723366180155,33.681724719341055,14.032507574285313,72.00051431409892,134.1888286424986,-49.14303237003351,-32.39550627304743,-111.59923637913406,2.6089049776509055,-1.4386449166009507,0.4850808122668877,27.73331951927062,26.0,34.36941728072314,0.8166183174471612,4.0,0.5965602983837547,12.0,0.37132200580190633,21.0,0.23684210526315788,25.0,0.15955242436800662,29.0,0.08019063406547866,34.0,0.04537919602154994,37.0,0.4593866556154165,0.4276833816825528,0.5178696566222845,0.2619146290924161,0.5317032739328637,0.3300261096605744,0.33257355988396187,0.2880232076253626,0.5358931552587646,0.13903854123497722,0.32552838789888106,0.2992863514719001,0.15582262743472855,0.11748860339825942,0.5701288855193328,terminal_win_rate,0.4850808122668877
ALL,1m,DAILY_ONLY,30,24766,30.572346002368157,18.82366069148711,7.520398625914249,38.897278754249086,70.14490623348246,-29.343781404081028,-19.272604288916305,-65.70681343553542,0.09222730893033615,-0.8176586942759689,0.48501978518937255,14.07639505774045,13.0,26.125158690931972,0.6886053460389243,5.0,0.4010740531373657,10.0,0.17560365016554955,14.0,0.08790276992651215,17.0,0.048534280868933216,17.0,0.017362513122829687,18.5,0.007348784624081402,20.0,0.3492287813938464,0.3430509569571186,0.5044619422572179,0.14447226035694097,0.3873455543890818,0.2716574292005163,0.16781070822902366,0.15456674473067916,0.5205410821643287,0.0454655576193168,0.16235968666720504,0.21876821449387993,0.048090123556488736,0.03763223774529597,0.5609985869053227,terminal_win_rate,0.48501978518937255
ALL,1m,DAILY_4H,120,14331,68.17037554174863,41.75827092447682,17.921309162154397,85.09026316866564,155.42802486848473,-64.35194313528046,-42.3163660907,-149.4358035986587,-0.5466519843635305,-1.645410262002267,0.4846835531365571,55.34575395994697,52.0,29.487801895333124,0.8534645174795897,6.0,0.665340869443863,20.0,0.4366059591096225,38.0,0.28916335217360967,47.0,0.20180029307096503,54.0,0.10718023864350011,65.0,0.0618937966645733,70.0,0.4721233689205219,0.4738678389505268,0.4990779671018662,0.2809294536319866,0.5932593678040611,0.321360153256705,0.37387481683064683,0.3667573791082269,0.5048049745618994,0.16635266206126578,0.41783546158676993,0.28475871954132825,0.1917521456981369,0.18240178633731072,0.5124953375606117,terminal_win_rate,0.4846835531365571
ALL,1m,DAILY_4H,15,14331,21.984360139640756,13.40996168582409,5.225123177151625,28.089750802587908,51.17306075875572,-21.308656445055266,-14.001946643453778,-47.254187079868174,-0.0795855735393976,-0.6035913686441852,0.48405554392575534,7.231246947177447,7.0,28.899903682774525,0.5909566673644546,3.0,0.2874188821436048,6.0,0.1040401925894913,8.0,0.04654246040053032,9.0,0.02386435001046682,10.0,0.006559207312818366,10.0,0.0025818156444072293,11.0,0.263205638127137,0.25525085479031473,0.5076716016150741,0.09127067196985555,0.2776498499755774,0.24739928125591074,0.10180727095108506,0.08526969506663876,0.5441999254009698,0.0226781103900635,0.08820040471704696,0.20453115166771554,0.023794571209266625,0.017654036703649432,0.5740740740740741,terminal_win_rate,0.48405554392575534
ALL,1m,DAILY_ONLY,15,24766,21.080677713851422,12.72744911570256,5.026453099813422,26.877615297717373,49.14591308081695,-20.14828784556284,-13.313478949922297,-44.81066877453088,-0.024792507890071196,-0.5318349054628246,0.4835661794395542,7.212387951223452,7.0,28.107320863530397,0.5800290721149963,3.0,0.2739239279657595,6.0,0.09674553823790681,8.0,0.040822094807397236,9.0,0.02079463780990067,10.0,0.00585480093676815,9.0,0.0023015424372123073,11.0,0.25304853428086893,0.24028910603246387,0.5129317400556556,0.08620689655172414,0.2608010982798999,0.24842913660693508,0.09472664136315917,0.07582976661552128,0.5553977272727273,0.019987079060001616,0.07805055317774368,0.20387149917627678,0.020754259872405718,0.01433416781070823,0.5914844649021864,terminal_win_rate,0.4835661794395542
ALL,1m,FULL_ALIGNMENT,30,2799,43.89361926693574,25.54744525547381,9.765734745141863,55.027621229716274,101.15356721276127,-36.07736079424965,-23.483350151362046,-80.1367125125858,2.6872923092125096,-1.015906964310087,0.48302965344765986,13.772418720971775,12.0,33.3566494430234,0.7463379778492318,3.0,0.5069667738478028,8.0,0.2765273311897106,13.0,0.16720257234726688,15.0,0.10325116112897463,16.0,0.04430153626295105,19.0,0.022865309038942478,20.0,0.42015005359056806,0.37727759914255093,0.5268817204301075,0.21186137906395142,0.45158985351911396,0.3193322563274098,0.2572347266881029,0.1939978563772776,0.5700712589073634,0.09431939978563773,0.2150768131475527,0.30484988452655887,0.10182207931404073,0.05894962486602358,0.6333333333333333,terminal_win_rate,0.48302965344765986
ALL,1m,DAILY_4H_1H,30,8600,35.44053444806331,21.21293178579453,8.665208974329431,44.63995122840958,82.04987781034778,-32.780339949955575,-21.168628726830896,-75.58318232765026,0.414888440284165,-0.9942697418696689,0.48290697674418603,14.125116279069767,13.0,27.350433587551205,0.7196511627906976,4.0,0.4432558139534884,9.0,0.2144186046511628,14.0,0.1177906976744186,16.0,0.06755813953488372,17.0,0.02558139534883721,18.0,0.012906976744186047,20.0,0.3801162790697674,0.3638372093023256,0.5109409190371991,0.1697674418604651,0.4190697674418605,0.2883096366508689,0.20267441860465116,0.17930232558139536,0.5305936073059361,0.062325581395348835,0.1936046511627907,0.24352567014993184,0.06662790697674419,0.050348837209302326,0.5695825049701789,terminal_win_rate,0.48290697674418603
ALL,1h,DAILY_4H_1H,30,168,40.759848780940736,25.152917245018223,10.922236331878388,49.83051993575849,97.87386787688607,-30.800626323684156,-25.302388695909173,-64.11109687354899,5.332042938288687,-2.0848576845372557,0.48214285714285715,13.583333333333334,12.0,13.177666663310802,0.7738095238095238,4.0,0.5059523809523809,7.0,0.25,11.0,0.17261904761904762,14.0,0.10119047619047619,16.0,0.041666666666666664,13.0,0.011904761904761904,19.5,0.44047619047619047,0.39880952380952384,0.524822695035461,0.20238095238095238,0.48214285714285715,0.2956521739130435,0.23214285714285715,0.16071428571428573,0.5909090909090909,0.08928571428571429,0.17857142857142858,0.3333333333333333,0.10119047619047619,0.023809523809523808,0.8095238095238095,terminal_win_rate,0.48214285714285715
ALL,1h,DAILY_4H,30,168,40.759848780940736,25.152917245018223,10.922236331878388,49.83051993575849,97.87386787688607,-30.800626323684156,-25.302388695909173,-64.11109687354899,5.332042938288687,-2.0848576845372557,0.48214285714285715,13.583333333333334,12.0,13.177666663310802,0.7738095238095238,4.0,0.5059523809523809,7.0,0.25,11.0,0.17261904761904762,14.0,0.10119047619047619,16.0,0.041666666666666664,13.0,0.011904761904761904,19.5,0.44047619047619047,0.39880952380952384,0.524822695035461,0.20238095238095238,0.48214285714285715,0.2956521739130435,0.23214285714285715,0.16071428571428573,0.5909090909090909,0.08928571428571429,0.17857142857142858,0.3333333333333333,0.10119047619047619,0.023809523809523808,0.8095238095238095,terminal_win_rate,0.48214285714285715
ALL,15m,DAILY_4H_1H_15M,15,446,31.539725378458353,19.39497925376843,7.169968046055741,40.96203386276143,72.71782701493201,-25.225322351502975,-15.634933935142481,-57.98297333662661,1.9806333976083057,-0.9820203719224097,0.4820627802690583,6.948430493273543,6.0,19.310836743687698,0.6591928251121076,2.0,0.4327354260089686,5.0,0.18834080717488788,7.5,0.09417040358744394,8.0,0.04484304932735426,7.0,0.020179372197309416,7.0,0.011210762331838564,7.0,0.3542600896860987,0.2645739910313901,0.572463768115942,0.14798206278026907,0.31614349775784756,0.3188405797101449,0.17713004484304934,0.11883408071748879,0.5984848484848485,0.04035874439461883,0.13228699551569506,0.23376623376623376,0.04484304932735426,0.026905829596412557,0.625,terminal_win_rate,0.4820627802690583
ALL,15m,DAILY_4H_1H,15,446,31.539725378458353,19.39497925376843,7.169968046055741,40.96203386276143,72.71782701493201,-25.225322351502975,-15.634933935142481,-57.98297333662661,1.9806333976083057,-0.9820203719224097,0.4820627802690583,6.948430493273543,6.0,19.310836743687698,0.6591928251121076,2.0,0.4327354260089686,5.0,0.18834080717488788,7.5,0.09417040358744394,8.0,0.04484304932735426,7.0,0.020179372197309416,7.0,0.011210762331838564,7.0,0.3542600896860987,0.2645739910313901,0.572463768115942,0.14798206278026907,0.31614349775784756,0.3188405797101449,0.17713004484304934,0.11883408071748879,0.5984848484848485,0.04035874439461883,0.13228699551569506,0.23376623376623376,0.04484304932735426,0.026905829596412557,0.625,terminal_win_rate,0.4820627802690583
ALL,1m,FULL_ALIGNMENT,120,2799,92.42754690286708,55.33383559691352,22.402381600212795,116.12002231271234,221.88445322107023,-72.98587082751088,-48.611381325158746,-167.69476081237488,4.235704801480967,-2.7467579250728402,0.48160057163272596,53.11611289746338,48.0,42.52019430582348,0.8749553411932833,5.0,0.7259735619864237,14.0,0.5344765987852804,29.0,0.3865666309396213,37.0,0.2897463379778492,43.0,0.17970703822793854,57.0,0.11825652018578063,62.0,0.5080385852090032,0.45837799214005004,0.5256931608133086,0.32618792425866383,0.5966416577349053,0.3534649632210608,0.4437299035369775,0.3762057877813505,0.5411764705882353,0.22615219721329047,0.44765987852804573,0.3356309650053022,0.2675955698463737,0.20507324044301536,0.5661375661375662,terminal_win_rate,0.48160057163272596
ALL,1h,DAILY_4H_1H_15M,30,162,41.42256807699619,25.2688902376319,10.942987229117795,49.97169948427249,100.38867365184315,-30.916796498449678,-25.14959710948117,-65.0301545066172,5.717191584828839,-2.0848576845372557,0.48148148148148145,13.623456790123457,12.0,13.52938118300653,0.7777777777777778,4.0,0.5185185185185185,7.0,0.25308641975308643,12.0,0.17901234567901234,14.0,0.10493827160493827,16.0,0.043209876543209874,13.0,0.012345679012345678,19.5,0.4506172839506173,0.3888888888888889,0.5367647058823529,0.2037037037037037,0.47530864197530864,0.3,0.2345679012345679,0.16049382716049382,0.59375,0.09259259259259259,0.17901234567901234,0.3409090909090909,0.10493827160493827,0.024691358024691357,0.8095238095238095,terminal_win_rate,0.48148148148148145
ALL,1m,DAILY_4H,240,14331,99.72672502562668,61.05951152390654,26.430839201955216,123.85393609295025,229.94512673111922,-92.07080760869434,-62.62743955723793,-206.5817919769397,-0.14548724816377806,-3.3222591362125353,0.4809154978717466,108.95771404647269,100.0,29.5866543267376,0.8986811806573163,7.0,0.7612867210941316,26.0,0.5697439117995953,55.0,0.42460400530318887,76.0,0.3216802735329007,90.0,0.19391528853534296,109.0,0.12734631219035658,123.0,0.4908938664433745,0.49326634568418115,0.49879466817923995,0.3152606238224827,0.6386155885841881,0.33050475493782006,0.4440025120368432,0.4376526411276254,0.503601108033241,0.23599190565906078,0.5298304375130836,0.30815489749430525,0.2929314074384202,0.28727932454120436,0.5048707155742633,terminal_win_rate,0.4809154978717466
ALL,15m,DAILY_4H_1H,30,446,43.748573474003265,28.681056001009786,10.300698538256437,56.916739331108744,95.64921272087523,-37.24832695902471,-22.163197756477903,-93.51101506852422,0.39994936256384706,-1.4357661164809965,0.4798206278026906,13.522421524663677,12.0,11.966491149375965,0.757847533632287,3.0,0.547085201793722,7.0,0.29596412556053814,11.5,0.18161434977578475,15.0,0.09417040358744394,17.0,0.04484304932735426,17.5,0.020179372197309416,11.0,0.4349775784753363,0.33856502242152464,0.5623188405797102,0.21973094170403587,0.4103139013452915,0.3487544483985765,0.2757847533632287,0.1905829596412556,0.5913461538461539,0.08520179372197309,0.23094170403587444,0.2695035460992908,0.09417040358744394,0.07399103139013453,0.56,terminal_win_rate,0.4798206278026906
ALL,15m,DAILY_4H_1H_15M,30,446,43.748573474003265,28.681056001009786,10.300698538256437,56.916739331108744,95.64921272087523,-37.24832695902471,-22.163197756477903,-93.51101506852422,0.39994936256384706,-1.4357661164809965,0.4798206278026906,13.522421524663677,12.0,11.966491149375965,0.757847533632287,3.0,0.547085201793722,7.0,0.29596412556053814,11.5,0.18161434977578475,15.0,0.09417040358744394,17.0,0.04484304932735426,17.5,0.020179372197309416,11.0,0.4349775784753363,0.33856502242152464,0.5623188405797102,0.21973094170403587,0.4103139013452915,0.3487544483985765,0.2757847533632287,0.1905829596412556,0.5913461538461539,0.08520179372197309,0.23094170403587444,0.2695035460992908,0.09417040358744394,0.07399103139013453,0.56,terminal_win_rate,0.4798206278026906
ALL,15m,DAILY_4H_1H_15M,240,446,120.82898572088331,78.4745568096179,31.031246683412284,165.2868988915568,280.16141536125974,-99.21716652896852,-72.1554206054198,-215.0819226537787,7.0034310803644635,-2.607728249284791,0.4798206278026906,110.45739910313901,107.5,8.578186780773699,0.9035874439461884,4.0,0.7914798206278026,11.0,0.6502242152466368,34.5,0.5089686098654709,56.0,0.4125560538116592,84.5,0.2802690582959641,102.0,0.18834080717488788,122.0,0.531390134529148,0.4484304932735426,0.5423340961098398,0.3744394618834081,0.5896860986547086,0.3883720930232558,0.5112107623318386,0.40582959641255606,0.5574572127139364,0.30269058295964124,0.5448430493273543,0.35714285714285715,0.3632286995515695,0.31614349775784756,0.5346534653465347,terminal_win_rate,0.4798206278026906
ALL,15m,DAILY_4H_1H,240,446,120.82898572088331,78.4745568096179,31.031246683412284,165.2868988915568,280.16141536125974,-99.21716652896852,-72.1554206054198,-215.0819226537787,7.0034310803644635,-2.607728249284791,0.4798206278026906,110.45739910313901,107.5,8.578186780773699,0.9035874439461884,4.0,0.7914798206278026,11.0,0.6502242152466368,34.5,0.5089686098654709,56.0,0.4125560538116592,84.5,0.2802690582959641,102.0,0.18834080717488788,122.0,0.531390134529148,0.4484304932735426,0.5423340961098398,0.3744394618834081,0.5896860986547086,0.3883720930232558,0.5112107623318386,0.40582959641255606,0.5574572127139364,0.30269058295964124,0.5448430493273543,0.35714285714285715,0.3632286995515695,0.31614349775784756,0.5346534653465347,terminal_win_rate,0.4798206278026906
ALL,5m,DAILY_ONLY,30,4978,32.46178279368284,19.28357046071083,7.670388517404536,40.38932239664728,73.46660238391301,-29.338475542136358,-19.23397223047796,-66.85744884981193,0.5384964791710877,-1.1651652903016396,0.47830453997589395,13.868220168742466,13.0,35.15378409011831,0.6950582563278425,4.0,0.4120128565689032,9.0,0.19043792687826436,14.0,0.09702691844114102,16.0,0.05363599839292889,16.0,0.023302531137002813,18.0,0.010445962233828847,19.0,0.35054238650060265,0.33186018481317797,0.5136885487194583,0.15648854961832062,0.37987143431096826,0.2917602996254682,0.18200080353555645,0.15829650462032946,0.5348288075560803,0.04981920449979912,0.16914423463238248,0.22752293577981653,0.0532342306147047,0.04218561671353958,0.5578947368421052,terminal_win_rate,0.47830453997589395
ALL,5m,DAILY_4H,60,2878,50.28135854809923,30.06538306759232,12.147133208270656,61.304496937041876,109.90947991774992,-44.164362914304704,-28.58959479204337,-103.49663651839792,0.1525514728588875,-1.7077360122047525,0.4777623349548297,26.861362056984017,24.0,30.099453078043457,0.7911744266851981,5.0,0.5580264072272412,14.0,0.3227936066712995,23.0,0.19006254343293955,26.0,0.12300208478109799,31.0,0.05489923558026407,32.5,0.0330090340514246,33.0,0.43015983321751217,0.4179986101459347,0.5071691929537075,0.23002084781097984,0.5003474635163307,0.3149381541389153,0.2883947185545518,0.2564280750521195,0.5293367346938775,0.10597637248088951,0.28735232800555943,0.26943462897526504,0.12056984016678249,0.09763724808895066,0.552547770700637,terminal_win_rate,0.4777623349548297
ALL,5m,DAILY_4H,240,2878,100.77973075360528,61.74330420569252,26.663102955364337,126.80538136053798,234.9955987820889,-91.53837397279874,-62.85917712222144,-205.65198691520226,1.1343311121354103,-4.234123501807852,0.4770674079221682,105.21994440583738,94.0,25.14809836333652,0.9006254343293955,6.0,0.76546212647672,24.0,0.5833912439193885,51.0,0.4312022237665045,72.0,0.33043780403057676,90.0,0.19944405837387075,105.5,0.13099374565670605,121.0,0.49200833912439196,0.48992355802640725,0.5010615711252654,0.31897150799166085,0.6323835997220292,0.3352812271731191,0.45205003474635164,0.4322446143154969,0.5111984282907662,0.2359277275886032,0.5267546907574705,0.30933940774487473,0.29881862404447534,0.28214037526059765,0.5143540669856459,terminal_win_rate,0.4770674079221682
ALL,5m,DAILY_4H_1H,15,1650,26.469174916463313,15.270510463101239,5.971405467782853,33.02899252560498,58.48624058988874,-22.834694471055695,-15.050269639615976,-51.484941420108065,1.0496879883182495,-1.2150301465652102,0.47515151515151516,7.004848484848485,6.0,43.807097984296405,0.6406060606060606,3.0,0.33575757575757575,5.0,0.1321212121212121,6.0,0.0703030303030303,7.0,0.038181818181818185,7.0,0.01696969696969697,9.5,0.00787878787878788,11.0,0.2915151515151515,0.25333333333333335,0.5350389321468298,0.11212121212121212,0.28363636363636363,0.2833078101071976,0.1290909090909091,0.1006060606060606,0.5620052770448549,0.03636363636363636,0.10787878787878788,0.25210084033613445,0.038181818181818185,0.02181818181818182,0.6363636363636364,terminal_win_rate,0.47515151515151516
ALL,5m,DAILY_ONLY,120,4978,66.06203856777528,40.668506187094835,17.066712584938305,81.12421629639988,150.30650201246522,-61.09945530849521,-40.14381199993255,-138.2854248998976,-0.9148031509994408,-3.210242997505053,0.47428686219365207,53.15628766572921,48.0,23.833926505123827,0.8437123342707915,6.0,0.6591000401767778,20.0,0.42828445158698275,35.0,0.2776215347529128,44.5,0.19325030132583368,53.0,0.1006428284451587,59.0,0.05825632784250703,63.5,0.47147448774608275,0.46303736440337484,0.5045141874462596,0.27922860586580955,0.5827641623141824,0.32393381496154744,0.36862193652069103,0.3451185214945761,0.5164649591894174,0.1599035757332262,0.40116512655685016,0.2849982098102399,0.18501406187223784,0.17014865407794294,0.5209276018099548,terminal_win_rate,0.47428686219365207
ALL,15m,FULL_ALIGNMENT,15,422,31.648658919803456,18.862996682954545,7.100528809401152,40.96203386276143,73.3883742779416,-25.60350501738328,-16.699849442953774,-58.15261126483606,1.8483857102974453,-1.2277412684424949,0.47393364928909953,6.931279620853081,6.0,19.17151589944404,0.6563981042654028,2.0,0.42890995260663506,5.0,0.1895734597156398,7.5,0.0947867298578199,8.0,0.04739336492890995,7.0,0.02132701421800948,7.0,0.011848341232227487,7.0,0.35071090047393366,0.2677725118483412,0.5670498084291188,0.14928909952606634,0.3175355450236967,0.3197969543147208,0.17772511848341233,0.12085308056872038,0.5952380952380952,0.04265402843601896,0.13507109004739337,0.24,0.04739336492890995,0.02843601895734597,0.625,terminal_win_rate,0.47393364928909953
ALL,15m,FULL_ALIGNMENT,30,422,44.18781739166564,28.169241129823995,10.300698538256437,57.4849057084692,99.0240574790343,-37.92555621816016,-22.51305624274169,-93.92078599622111,0.25834529860605315,-1.8189414085384437,0.47393364928909953,13.637440758293838,13.0,11.308010989937873,0.7582938388625592,3.0,0.5402843601895735,7.0,0.3009478672985782,12.0,0.1872037914691943,15.0,0.0995260663507109,17.0,0.04739336492890995,17.5,0.02132701421800948,11.0,0.4265402843601896,0.3412322274881517,0.5555555555555556,0.22274881516587677,0.41232227488151657,0.35074626865671643,0.2796208530805687,0.19194312796208532,0.592964824120603,0.09004739336492891,0.23459715639810427,0.2773722627737226,0.0995260663507109,0.07582938388625593,0.5675675675675675,terminal_win_rate,0.47393364928909953
ALL,5m,FULL_ALIGNMENT,15,766,28.735337121236242,16.362319307746674,6.117571206998851,35.04675773151888,64.69782334121987,-25.425205855644368,-16.492825583795945,-56.68943522117886,1.068379549088841,-1.0547780499758908,0.47389033942558745,7.026109660574413,6.0,47.59887754279099,0.6553524804177546,3.0,0.36553524804177545,5.0,0.1566579634464752,6.5,0.08093994778067885,6.5,0.04046997389033943,7.0,0.020887728459530026,8.0,0.010443864229765013,10.5,0.3093994778067885,0.26631853785900783,0.5374149659863946,0.13315926892950392,0.3028720626631854,0.30538922155688625,0.15013054830287206,0.1227154046997389,0.5502392344497608,0.03655352480417755,0.13315926892950392,0.2153846153846154,0.04046997389033943,0.03655352480417755,0.5254237288135594,terminal_win_rate,0.47389033942558745
ALL,5m,DAILY_4H_1H_15M,15,766,28.735337121236242,16.362319307746674,6.117571206998851,35.04675773151888,64.69782334121987,-25.425205855644368,-16.492825583795945,-56.68943522117886,1.068379549088841,-1.0547780499758908,0.47389033942558745,7.026109660574413,6.0,47.59887754279099,0.6553524804177546,3.0,0.36553524804177545,5.0,0.1566579634464752,6.5,0.08093994778067885,6.5,0.04046997389033943,7.0,0.020887728459530026,8.0,0.010443864229765013,10.5,0.3093994778067885,0.26631853785900783,0.5374149659863946,0.13315926892950392,0.3028720626631854,0.30538922155688625,0.15013054830287206,0.1227154046997389,0.5502392344497608,0.03655352480417755,0.13315926892950392,0.2153846153846154,0.04046997389033943,0.03655352480417755,0.5254237288135594,terminal_win_rate,0.47389033942558745
ALL,5m,DAILY_4H,30,2878,34.75741128610511,20.358146117716025,8.362702155165213,42.163279220464034,77.51317184681295,-30.92021315917226,-20.488032028833093,-71.1348984345469,0.5229310754358629,-1.4565280545908443,0.4722029186935372,13.939193884642112,13.0,45.37319066609401,0.7098679638637942,4.0,0.42981236970118136,9.0,0.20465601111883253,13.0,0.10701876302988186,15.0,0.05941626129256428,15.0,0.02501737317581654,16.5,0.01389854065323141,17.0,0.35649756775538566,0.34537873523280055,0.5079207920792079,0.16191799861014594,0.3957609451007644,0.2903426791277259,0.19249478804725503,0.16990965948575398,0.5311601150527325,0.054204308547602505,0.1834607366226546,0.22807017543859648,0.05941626129256428,0.046907574704656015,0.5588235294117647,terminal_win_rate,0.4722029186935372
ALL,5m,DAILY_4H,120,2878,70.18006001259889,42.70470207028643,17.515433182228037,87.24022260298725,159.15625530958428,-64.82710308689066,-42.68829136064522,-147.79651575842024,-2.962353451505773,-3.567978769663527,0.4722029186935372,52.28978457261987,46.0,24.475207499906297,0.8485059068797777,6.0,0.6692147324530924,19.0,0.4457956914523975,34.0,0.29673384294649063,44.5,0.21056289089645588,52.0,0.10945100764419737,60.0,0.06393328700486449,59.0,0.4718554551772064,0.4735927727588603,0.49908122013965456,0.28422515635858236,0.5896455872133426,0.32524850894632207,0.3783877692842252,0.3533703961084086,0.5170940170940171,0.17164697706740792,0.41452397498262683,0.2928275044457617,0.20152883947185546,0.18241834607366225,0.5248868778280543,terminal_win_rate,0.4722029186935372
