feature,importance
tf1h_active_level_total,9.785273351361628
tf24h_lower_total_volume,6.95003306424899
tf4h_active_level_total,6.083494026044241
tf1h_dow_sin,5.668559317958828
tf1h_hour_cos,5.308565485456264
tf1h_hour_sin,4.569685214456701
tf4h_lower_active_levels,4.076427956546403
tf24h_hour_cos,3.216248237828599
tf24h_active_level_difference,3.159819070210114
tf4h_upper_active_levels,3.1395687170928945
tf24h_active_level_total,3.136826009218877
tf24h_upper_active_levels,3.047476836987568
tf1h_is_weekend_utc,2.9010052798104895
tf24h_lower_active_levels,2.7470166978775743
tf4h_hour_sin,2.6029020216184215
tf24h_hour_sin,2.3267183104096683
tf24h_upper_total_volume,2.2293558019381208
tf4h_active_level_difference,2.210586883603388
tf1h_active_level_difference,1.8995133520121426
price_return_15m,1.6583518567510387
tf4h_dow_sin,1.4989942725274943
tf4h_lower_active_levels_change_ratio_60m,1.26061086590289
tf4h_hour_cos,1.1343114561440963
tf1h_lower_total_volume,1.1144406724316478
tf1h_current_price_change_ratio_60m,1.0131896264327067
price_return_5m,1.0084439302444632
tf1h_dow_cos,1.0031881765786828
tf24h_dow_sin,0.8885783295388247
tf24h_lower_active_levels_change_ratio_60m,0.8592572097828755
tf4h_lower_total_volume_change_ratio_60m,0.856965858183814
tf24h_dow_cos,0.6676932025688953
tf4h_lower_total_volume,0.6556948706262481
tf4h_dow_cos,0.6348595398749918
tf1h_upper_total_volume,0.593593162416643
tf1h_lower_total_volume_delta_60m,0.5903609373730648
tf4h_upper_active_levels_change_ratio_60m,0.566167134519309
tf1h_current_price_delta_15m,0.5602354971722443
tf1h_current_price_delta_60m,0.49568801302444765
tf4h_upper_active_levels_delta_30m,0.48537859190856547
tf1h_upper_active_levels_change_ratio_60m,0.442990644177102
tf24h_lower_total_volume_delta_30m,0.375988856397386
tf1h_lower_active_levels_change_ratio_30m,0.37177724025848197
price_return_30m,0.35693558816183213
tf1h_lower_active_levels_delta_60m,0.32354897258925314
tf1h_upper_total_volume_delta_60m,0.2846827246511531
tf24h_current_price_delta_30m,0.23960996978235574
tf4h_current_price_change_ratio_15m,0.23764040937718814
tf1h_lower_active_levels_delta_15m,0.22105534546348726
tf24h_upper_active_levels_change_ratio_30m,0.21430296577147567
tf24h_upper_active_levels_change_ratio_60m,0.20832389827056536
mtf_distance_pressure_ratio_range,0.18163712445118843
tf1h_upper_active_levels_change_ratio_30m,0.17255736929751395
tf1h_upper_total_volume_delta_30m,0.16767005112365185
tf1h_lower_total_volume_change_ratio_30m,0.16480318830823587
tf4h_current_price_delta_60m,0.1640594462210741
tf24h_current_price_change_ratio_60m,0.15885095430778567
tf24h_upper_active_levels_delta_60m,0.15780818643537484
tf24h_lower_total_volume_delta_60m,0.14976868524787196
tf24h_lower_active_levels_delta_60m,0.1494563417928932
tf4h_lower_active_levels_delta_60m,0.13675266062472652
tf24h_topology_imbalance,0.131589608080363
tf1h_current_price_delta_5m,0.13119531526208394
tf4h_upper_active_levels_delta_60m,0.13046353349327772
tf1h_lower_active_levels_delta_30m,0.1250815617011442
tf1h_lower_active_levels_change_ratio_60m,0.12110923428527437
tf1h_current_price_change_ratio_5m,0.11824123064419682
tf4h_current_price_change_ratio_30m,0.11420284719679769
tf1h_lower_total_volume_delta_30m,0.11075216780086516
tf1h_distance_advantage_change_ratio_30m,0.10834771510866333
tf1h_history_actual_minutes_60m,0.09897027405568072
tf1h_upper_active_levels_delta_60m,0.09868077536955595
tf1h_distance_advantage_change_ratio_5m,0.0965934377593498
tf4h_lower_total_volume_delta_30m,0.09595730564306543
tf4h_topology_imbalance,0.08689700443376397
tf1h_upper_active_levels,0.07732160918258693
tf4h_topology_imbalance_change_ratio_30m,0.0738547882856405
tf4h_topology_imbalance_delta_30m,0.06910504165747873
tf4h_current_price_change_ratio_60m,0.06836904867898638
tf4h_history_actual_minutes_30m,0.06554177262135835
tf24h_lower_total_volume_change_ratio_30m,0.06389274184242016
price_acceleration_5m_15m,0.06181380392884006
tf4h_lower_total_volume_delta_60m,0.0613238757040326
tf1h_current_price_delta_30m,0.05933613480962309
tf1h_upper_total_volume_change_ratio_15m,0.05933246884754948
tf24h_upper_pool_volume,0.05819105436738617
tf4h_topology_imbalance_change_ratio_60m,0.05678433731534309
mtf_topology_imbalance_1h_minus_4h,0.0555380435294642
tf4h_current_price_delta_15m,0.05363899483738734
tf1h_upper_distance_pct,0.04245086095258662
tf4h_lower_active_levels_delta_30m,0.020123951210757326
tf24h_nearest_pool_volume_delta_30m,0.0
tf24h_nearest_pool_volume_delta_60m,0.0
tf24h_upper_total_volume_delta_60m,0.0
tf24h_upper_total_volume_delta_30m,0.0
tf24h_nearest_side,0.0
tf24h_nearest_side_code,0.0
tf4h_distance_advantage_delta_30m,0.0
tf4h_distance_advantage_delta_15m,0.0
tf4h_distance_advantage_change_ratio_60m,0.0
tf24h_nearest_side_stable_60m,0.0
tf4h_current_price_delta_30m,0.0
tf24h_upper_pool_volume_change_ratio_30m,0.0
tf4h_distance_advantage_change_ratio_30m,0.0
tf4h_distance_advantage_change_ratio_15m,0.0
tf4h_distance_advantage,0.0
tf24h_nearest_side_stable_30m,0.0
tf4h_history_actual_minutes_60m,0.0
tf4h_history_actual_minutes_15m,0.0
tf4h_has_upper_level,0.0
tf4h_has_topology,0.0
tf4h_has_lower_level,0.0
tf4h_farther_pool_volume_delta_60m,0.0
tf4h_lower_active_levels_change_ratio_30m,0.0
tf4h_lower_active_levels_change_ratio_15m,0.0
tf4h_is_weekend_utc,0.0
tf4h_history_valid_60m,0.0
tf24h_upper_pool_volume_change_ratio_60m,0.0
tf24h_upper_distance_pct_delta_60m,0.0
tf24h_upper_distance_pct_delta_30m,0.0
tf24h_upper_distance_pct_change_ratio_60m,0.0
tf24h_upper_distance_pct_change_ratio_30m,0.0
tf24h_upper_distance_pct,0.0
tf24h_upper_active_levels_delta_30m,0.0
tf24h_upper_total_volume_change_ratio_60m,0.0
tf24h_upper_total_volume_change_ratio_30m,0.0
tf24h_upper_pool_volume_delta_60m,0.0
tf24h_upper_pool_volume_delta_30m,0.0
tf24h_nearest_pool_volume_change_ratio_60m,0.0
tf4h_history_valid_30m,0.0
tf1h_history_valid_15m,0.0
tf1h_history_actual_minutes_5m,0.0
tf1h_history_actual_minutes_30m,0.0
tf1h_history_actual_minutes_15m,0.0
tf1h_has_upper_level,0.0
tf1h_has_topology,0.0
tf1h_has_lower_level,0.0
tf1h_lower_active_levels_change_ratio_15m,0.0
tf1h_lower_active_levels,0.0
