feature,importance
tf1h_active_level_total,7.756900478243631
tf1h_hour_sin,5.4070969157896664
tf1h_hour_cos,4.502330069149027
tf24h_lower_total_volume,3.9308824469913035
tf1h_dow_sin,3.9239266629597642
tf24h_lower_active_levels,3.4702380044010654
tf24h_hour_cos,3.215647529844987
tf4h_active_level_difference,3.19609766959733
tf24h_upper_total_volume,2.867198003612191
tf4h_hour_sin,2.818432635092941
tf24h_active_level_difference,2.7668664879111997
tf24h_hour_sin,2.706212454477886
price_return_30m,2.6835782697656008
tf1h_is_weekend_utc,2.5810440890050548
tf24h_upper_active_levels,2.575350633426998
tf4h_active_level_total,2.5535269531982485
tf24h_dow_sin,2.457942436534657
tf1h_dow_cos,2.3613315753018544
price_return_15m,2.2202043245843703
tf24h_active_level_total,2.1856058077074407
tf4h_upper_active_levels,1.832348286677159
tf4h_lower_total_volume,1.7041309482415123
price_return_5m,1.621838604810304
tf4h_hour_cos,1.5277704086557526
tf4h_dow_sin,1.4134162720550196
tf4h_lower_active_levels_change_ratio_60m,1.3460432416262436
tf1h_current_price_change_ratio_60m,1.342964919040817
tf1h_upper_total_volume,1.1287336431275732
tf4h_lower_active_levels,1.0715612901732123
tf1h_active_level_difference,1.0574973266443723
tf1h_current_price_delta_15m,0.9214956807842065
tf24h_lower_active_levels_change_ratio_60m,0.8220384190832398
tf4h_dow_cos,0.6607420401825636
tf24h_dow_cos,0.5602317909342656
tf4h_distance_advantage,0.5598330436075846
tf4h_lower_active_levels_delta_60m,0.531761145050721
tf4h_current_price_change_ratio_15m,0.5265250699549779
tf1h_lower_total_volume,0.466715690449516
tf4h_upper_active_levels_change_ratio_60m,0.44041983242596905
tf24h_upper_active_levels_change_ratio_30m,0.4258456688753051
tf24h_lower_active_levels_delta_60m,0.4111873378387737
tf1h_current_price_change_ratio_30m,0.3602746913757376
tf1h_current_price_delta_30m,0.3544176746593831
tf1h_upper_active_levels_change_ratio_60m,0.35295840053230493
tf1h_lower_active_levels_change_ratio_60m,0.3516544914418764
tf4h_upper_active_levels_change_ratio_30m,0.3397440352491326
tf4h_lower_pool_volume,0.33731014911083573
tf1h_lower_active_levels_delta_30m,0.3282809777248317
tf1h_lower_total_volume_delta_60m,0.3273307976261097
tf4h_current_price_change_ratio_60m,0.3033313964096353
tf1h_current_price_delta_60m,0.301642218038191
mtf_topology_imbalance_4h_minus_24h,0.2897017229188029
tf1h_upper_active_levels_change_ratio_5m,0.27743264786128047
tf1h_lower_active_levels_change_ratio_30m,0.2605092714738336
tf1h_upper_active_levels,0.25374155055185055
tf24h_current_price_change_ratio_30m,0.2528482604055696
tf24h_lower_active_levels_change_ratio_30m,0.24827454456548137
tf1h_lower_active_levels,0.24036752497562647
tf1h_lower_distance_pct,0.21670245443015893
tf4h_lower_active_levels_delta_30m,0.20624853668313214
tf4h_upper_total_volume_delta_60m,0.2013707590026138
tf1h_distance_advantage,0.1987852530282468
tf24h_history_actual_minutes_30m,0.19657515100387704
tf1h_upper_active_levels_change_ratio_15m,0.19259109004205932
tf1h_upper_pool_volume_delta_30m,0.1882545632517155
tf24h_lower_distance_pct,0.18723318281249854
tf1h_upper_total_volume_delta_30m,0.18606922836973858
tf24h_upper_active_levels_change_ratio_60m,0.18498308613163358
tf1h_upper_total_volume_delta_60m,0.1848563800334301
tf1h_lower_active_levels_delta_60m,0.18080810311639367
