feature,importance
tf1h_active_level_total,9.18255138888654
tf1h_dow_sin,7.149851063143013
tf4h_upper_active_levels,7.023646668415132
tf1h_hour_sin,6.883810318597584
tf1h_hour_cos,5.2700131854188985
tf24h_hour_cos,4.188466466093811
tf24h_active_level_difference,3.6294900473491865
tf24h_active_level_total,3.4389132039841885
tf24h_lower_active_levels,3.4258672872301292
tf24h_lower_total_volume,3.0728621971421424
tf4h_active_level_total,2.908738713698083
tf1h_dow_cos,2.7241333397764596
tf4h_hour_sin,2.6233116238876764
price_return_15m,2.5601562776344022
tf4h_active_level_difference,2.274092903056372
tf1h_upper_total_volume,2.1691611591191355
tf4h_hour_cos,2.093876589785395
tf24h_hour_sin,2.0790540349692654
tf1h_lower_total_volume,1.9977610615836168
tf24h_upper_active_levels,1.502392776330326
tf24h_dow_sin,1.3904548669900314
tf4h_lower_total_volume,1.3093803671780666
tf24h_lower_active_levels_change_ratio_60m,1.265264558678956
tf1h_is_weekend_utc,1.1290211685775935
tf1h_current_price_delta_30m,1.10583415867968
tf1h_current_price_delta_15m,1.1050524832473179
tf4h_dow_cos,0.9156956918958568
tf24h_upper_active_levels_change_ratio_60m,0.8661856894152002
tf1h_lower_active_levels_change_ratio_60m,0.8543652968148671
tf4h_upper_total_volume,0.8478206807689972
tf24h_upper_total_volume,0.846676414436548
tf4h_dow_sin,0.779978962783694
tf1h_lower_active_levels,0.7305651613627033
tf1h_upper_active_levels,0.6443957601148621
price_return_30m,0.6127728125049213
price_return_5m,0.612373962471618
tf1h_active_level_difference,0.539691332897211
tf24h_dow_cos,0.5269042099386706
tf1h_current_price_delta_5m,0.5206590552562146
tf1h_upper_active_levels_change_ratio_30m,0.4946778187004016
tf4h_lower_active_levels_change_ratio_60m,0.48649858314376954
tf1h_current_price_delta_60m,0.42424169843931836
tf24h_lower_active_levels_change_ratio_30m,0.3999340332131222
tf4h_upper_active_levels_change_ratio_60m,0.37800412456553534
tf1h_upper_active_levels_change_ratio_60m,0.3702840347312503
tf4h_is_weekend_utc,0.3420824984015416
tf1h_lower_total_volume_delta_60m,0.31398088173643685
tf24h_current_price_delta_30m,0.31122490782286244
