feature,importance
matrix_1h_volume,10.430711138875612
matrix_4h_age_seconds,8.45251520594455
matrix_1h_age_seconds,7.286516822347875
matrix_24h_age_seconds,6.7134259131803296
matrix_1h_matrix_source_return_1bar,4.307047318124222
matrix_4h_volume,3.983036785671396
matrix_24h_volume,3.790363594489007
matrix_1h_matrix_source_return_3bar,3.7533268764491314
matrix_1h_matrix_channel_width_pct,3.7358312635421678
matrix_1h_matrix_channel_width_change_1bar,2.6613339351291394
matrix_24h_matrix_vwma_slope_5bar_pct,2.4915090725350555
matrix_4h_matrix_source_return_3bar,2.2271686041512395
matrix_1h_trend_x_topology_imbalance,1.9325427603889425
matrix_1h_matrix_source_return_5bar,1.8735599655981736
matrix_1h_matrix_volume_ratio_20,1.824466342025155
matrix_4h_trend_x_topology_imbalance,1.448984763224324
matrix_1h_matrix_trend_age_bars,1.4242242222933967
matrix_4h_matrix_volume_ratio_20,1.3229608191658102
matrix_24h_matrix_vwma_slope_1bar_pct,1.2816776080914454
matrix_1h_matrix_distance_to_lower_pct,1.174849442037923
matrix_4h_matrix_channel_width_change_3bar,1.1725156578538636
matrix_4h_matrix_source_return_1bar,1.136052845946149
matrix_4h_matrix_trend_age_bars,1.1282374490494294
matrix_1h_matrix_channel_width_change_3bar,1.085588793884602
matrix_4h_matrix_channel_width_change_5bar,1.070948925307994
matrix_24h_matrix_vwma_slope_3bar_pct,1.0694411780198536
matrix_1h_matrix_distance_to_upper_pct,1.0312191250104896
matrix_1h_matrix_channel_width_change_5bar,1.027056293825115
matrix_1h_matrix_distance_to_vwma_pct,1.0107813644985462
matrix_4h_matrix_channel_width_change_1bar,0.9415136149303635
matrix_4h_matrix_distance_to_vwma_pct,0.9228015643730161
matrix_1h_matrix_bars_since_flip,0.9103763087963919
matrix_1h_matrix_vwma_slope_3bar_pct,0.9089865856913042
matrix_24h_matrix_trend_age_bars,0.8676842861230158
matrix_24h_matrix_source_return_1bar,0.8603468366637095
matrix_4h_matrix_vwma_slope_5bar_pct,0.8274626985413173
matrix_4h_matrix_vwma_slope_1bar_pct,0.8029201579780957
matrix_1h_matrix_vwma_slope_1bar_pct,0.7903016750189823
matrix_4h_matrix_distance_to_upper_pct,0.7898003369275189
matrix_4h_matrix_distance_to_lower_pct,0.7828837418826399
matrix_4h_matrix_channel_width_pct,0.7128264212102954
matrix_4h_matrix_vwma_slope_3bar_pct,0.6697320915631945
matrix_24h_matrix_volume_ratio_20,0.6606695028530255
matrix_4h_matrix_bars_since_flip,0.614367419303749
matrix_24h_close_time,0.6118893656404473
matrix_24h_matrix_source_return_3bar,0.4920935109779321
matrix_24h_matrix_distance_to_vwma_pct,0.4662985341536767
matrix_1h_close_time,0.4525771050238976
matrix_mtf_agreement_strength,0.4061325720690781
matrix_1h_matrix_vwma_slope_5bar_pct,0.39833215043264014
matrix_1h_matrix_trend,0.38733968547840436
matrix_24h_matrix_channel_width_change_3bar,0.3794235288930158
matrix_4h_matrix_source_return_5bar,0.3497560131201748
matrix_24h_matrix_channel_width_pct,0.3396199771957204
matrix_24h_matrix_channel_width_change_5bar,0.3268408945337186
matrix_24h_matrix_source_return_5bar,0.3201892769494196
matrix_4h_open_time,0.30247677593038774
matrix_24h_matrix_distance_to_lower_pct,0.2830384712982854
matrix_24h_matrix_bars_since_flip,0.20449826169564023
matrix_24h_matrix_distance_to_upper_pct,0.1737370514044916
matrix_1h_matrix_inside_channel,0.08636755294954591
matrix_24h_matrix_channel_width_change_1bar,0.06017425691278724
matrix_4h_matrix_trend,0.04864768682314813
matrix_1h_matrix_short_flip,0.0
matrix_24h_matrix_above_upper,0.0
matrix_1h_open_time,0.0
matrix_1h_matrix_timeframe,0.0
matrix_1h_matrix_above_upper,0.0
matrix_1h_matrix_below_lower,0.0
matrix_1h_matrix_flip,0.0
matrix_1h_matrix_long_flip,0.0
matrix_4h_close_time,0.0
matrix_24h_matrix_long_flip,0.0
matrix_24h_matrix_inside_channel,0.0
matrix_24h_matrix_flip,0.0
matrix_24h_matrix_below_lower,0.0
matrix_24h_matrix_timeframe,0.0
matrix_24h_matrix_trend,0.0
matrix_24h_open_time,0.0
matrix_24h_matrix_short_flip,0.0
matrix_4h_matrix_below_lower,0.0
matrix_4h_matrix_above_upper,0.0
matrix_24h_trend_x_topology_imbalance,0.0
matrix_4h_matrix_timeframe,0.0
matrix_4h_matrix_flip,0.0
matrix_4h_matrix_long_flip,0.0
matrix_4h_matrix_short_flip,0.0
matrix_4h_matrix_inside_channel,0.0
matrix_mtf_direction,0.0
matrix_mtf_full_bearish,0.0
matrix_mtf_full_bullish,0.0
matrix_mtf_mixed,0.0
matrix_mtf_trend_sum,0.0
matrix_mtf_valid_count,0.0
matrix_topology_direction_agreement,0.0
matrix_topology_direction_product,0.0
